,id_estacao,data_medicao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,acumulado_chuva_30_d,data_particao,primary_key
660,1,2024-03-08 11:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 11:15:00
661,1,2024-03-08 12:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 12:45:00
662,1,2024-03-08 14:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 14:00:00
663,1,2024-03-08 15:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 15:45:00
664,1,2024-03-08 16:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 16:00:00
665,1,2024-03-08 17:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 17:00:00
666,1,2024-03-08 20:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 20:00:00
667,1,2024-03-08 21:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 21:45:00
668,1,2024-03-08 22:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 22:15:00
669,1,2024-03-08 00:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 00:00:00
670,1,2024-03-08 02:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 02:15:00
671,1,2024-03-08 04:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 04:30:00
672,1,2024-03-08 04:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 04:45:00
673,1,2024-03-08 08:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 08:15:00
674,1,2024-03-08 09:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 09:00:00
675,1,2024-03-08 09:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 09:45:00
676,1,2024-03-08 10:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 10:45:00
677,1,2024-03-08 11:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 11:30:00
678,1,2024-03-08 11:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 11:45:00
679,1,2024-03-08 12:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 12:00:00
680,1,2024-03-08 12:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 12:15:00
681,1,2024-03-08 13:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 13:15:00
682,1,2024-03-08 16:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 16:15:00
683,1,2024-03-08 17:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 17:15:00
684,1,2024-03-08 18:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 18:00:00
685,1,2024-03-08 18:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 18:15:00
686,1,2024-03-08 18:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 18:45:00
687,1,2024-03-08 19:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 19:45:00
688,1,2024-03-08 20:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 20:30:00
689,1,2024-03-08 21:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 21:15:00
690,1,2024-03-08 22:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 22:00:00
691,1,2024-03-08 22:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 22:45:00
692,1,2024-03-08 23:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 23:15:00
693,1,2024-03-08 23:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-08,1_2024-03-08 23:45:00
694,1,2024-03-09 22:00:00,6.0,6.0,6.0,6.0,21.4,49.2,2024-03-09,1_2024-03-09 22:00:00
695,1,2024-03-09 22:45:00,7.2,20.4,20.4,20.4,32.2,63.6,2024-03-09,1_2024-03-09 22:45:00
696,1,2024-03-09 22:30:00,2.2,13.2,13.2,13.2,28.6,56.4,2024-03-09,1_2024-03-09 22:30:00
697,1,2024-03-09 22:15:00,5.0,11.0,11.0,11.0,26.4,54.2,2024-03-09,1_2024-03-09 22:15:00
698,1,2024-03-09 23:00:00,4.0,18.4,24.4,24.4,35.4,67.6,2024-03-09,1_2024-03-09 23:00:00
699,1,2024-03-09 23:45:00,0.0,4.0,24.4,24.4,31.8,67.6,2024-03-09,1_2024-03-09 23:45:00
700,1,2024-03-09 23:15:00,0.0,13.4,24.4,24.4,34.6,67.6,2024-03-09,1_2024-03-09 23:15:00
701,1,2024-03-09 23:30:00,0.0,11.2,24.4,24.4,33.8,67.6,2024-03-09,1_2024-03-09 23:30:00
702,1,2024-03-09 21:45:00,,0.0,0.0,0.0,20.0,43.2,2024-03-09,1_2024-03-09 21:45:00
703,1,2024-03-09 02:30:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 02:30:00
704,1,2024-03-09 09:15:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 09:15:00
705,1,2024-03-09 00:15:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 00:15:00
706,1,2024-03-09 02:00:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 02:00:00
707,1,2024-03-09 03:15:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 03:15:00
708,1,2024-03-09 07:00:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 07:00:00
709,1,2024-03-09 12:45:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 12:45:00
710,1,2024-03-09 16:45:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 16:45:00
711,1,2024-03-09 17:45:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 17:45:00
712,1,2024-03-09 19:15:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 19:15:00
713,1,2024-03-09 19:45:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 19:45:00
714,1,2024-03-09 03:30:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 03:30:00
715,1,2024-03-09 04:45:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 04:45:00
716,1,2024-03-09 15:30:00,,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 15:30:00
717,1,2024-03-09 20:30:00,0.0,0.0,0.0,0.0,42.8,43.2,2024-03-09,1_2024-03-09 20:30:00
718,1,2024-03-09 21:15:00,0.0,0.0,0.0,0.0,40.4,43.2,2024-03-09,1_2024-03-09 21:15:00
719,1,2024-03-09 20:45:00,0.0,0.0,0.0,0.0,42.8,43.2,2024-03-09,1_2024-03-09 20:45:00
720,1,2024-03-09 21:00:00,0.0,0.0,0.0,0.0,42.8,43.2,2024-03-09,1_2024-03-09 21:00:00
721,1,2024-03-09 21:30:00,0.0,0.0,0.0,0.0,40.4,43.2,2024-03-09,1_2024-03-09 21:30:00
722,1,2024-03-09 00:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 00:00:00
723,1,2024-03-09 01:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 01:00:00
724,1,2024-03-09 04:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 04:00:00
725,1,2024-03-09 05:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 05:15:00
726,1,2024-03-09 06:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 06:45:00
727,1,2024-03-09 09:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 09:45:00
728,1,2024-03-09 12:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 12:00:00
729,1,2024-03-09 13:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 13:15:00
730,1,2024-03-09 13:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 13:30:00
731,1,2024-03-09 14:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 14:15:00
732,1,2024-03-09 14:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 14:30:00
733,1,2024-03-09 16:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 16:15:00
734,1,2024-03-09 18:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 18:15:00
735,1,2024-03-09 18:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 18:30:00
736,1,2024-03-09 19:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 19:00:00
737,1,2024-03-09 20:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 20:00:00
738,1,2024-03-09 02:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 02:45:00
739,1,2024-03-09 03:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 03:00:00
740,1,2024-03-09 03:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 03:45:00
741,1,2024-03-09 04:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 04:30:00
742,1,2024-03-09 05:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 05:30:00
743,1,2024-03-09 05:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 05:45:00
744,1,2024-03-09 07:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 07:45:00
745,1,2024-03-09 08:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 08:00:00
746,1,2024-03-09 09:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 09:30:00
747,1,2024-03-09 10:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 10:00:00
748,1,2024-03-09 10:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 10:15:00
749,1,2024-03-09 11:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 11:15:00
750,1,2024-03-09 11:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 11:30:00
751,1,2024-03-09 11:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 11:45:00
752,1,2024-03-09 13:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 13:45:00
753,1,2024-03-09 14:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 14:00:00
754,1,2024-03-09 14:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 14:45:00
755,1,2024-03-09 15:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 15:00:00
756,1,2024-03-09 15:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 15:45:00
757,1,2024-03-09 16:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 16:30:00
758,1,2024-03-09 18:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 18:00:00
759,1,2024-03-09 20:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 20:15:00
760,1,2024-03-09 00:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 00:30:00
761,1,2024-03-09 00:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 00:45:00
762,1,2024-03-09 01:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 01:15:00
763,1,2024-03-09 01:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 01:30:00
764,1,2024-03-09 01:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 01:45:00
765,1,2024-03-09 02:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 02:15:00
766,1,2024-03-09 04:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 04:15:00
767,1,2024-03-09 05:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 05:00:00
768,1,2024-03-09 06:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 06:00:00
769,1,2024-03-09 06:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 06:15:00
770,1,2024-03-09 06:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 06:30:00
771,1,2024-03-09 07:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 07:15:00
772,1,2024-03-09 07:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 07:30:00
773,1,2024-03-09 08:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 08:15:00
774,1,2024-03-09 08:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 08:30:00
775,1,2024-03-09 08:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 08:45:00
776,1,2024-03-09 09:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 09:00:00
777,1,2024-03-09 10:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 10:30:00
778,1,2024-03-09 10:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 10:45:00
779,1,2024-03-09 11:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 11:00:00
780,1,2024-03-09 12:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 12:15:00
781,1,2024-03-09 12:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 12:30:00
782,1,2024-03-09 13:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 13:00:00
783,1,2024-03-09 15:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 15:15:00
784,1,2024-03-09 16:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 16:00:00
785,1,2024-03-09 17:00:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 17:00:00
786,1,2024-03-09 17:15:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 17:15:00
787,1,2024-03-09 17:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 17:30:00
788,1,2024-03-09 18:45:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 18:45:00
789,1,2024-03-09 19:30:00,0.0,0.0,0.0,0.0,43.2,43.2,2024-03-09,1_2024-03-09 19:30:00
790,1,2024-03-10 22:45:00,0.4,0.4,0.4,4.4,24.8,68.0,2024-03-10,1_2024-03-10 22:45:00
791,1,2024-03-10 23:00:00,0.0,0.4,0.4,0.4,24.8,68.0,2024-03-10,1_2024-03-10 23:00:00
792,1,2024-03-10 23:45:00,0.0,0.0,0.4,0.4,24.8,68.0,2024-03-10,1_2024-03-10 23:45:00
793,1,2024-03-10 23:15:00,0.0,0.4,0.4,0.4,24.8,68.0,2024-03-10,1_2024-03-10 23:15:00
794,1,2024-03-10 23:30:00,0.0,0.4,0.4,0.4,24.8,68.0,2024-03-10,1_2024-03-10 23:30:00
795,1,2024-03-10 02:15:00,,0.0,13.4,24.4,25.0,67.6,2024-03-10,1_2024-03-10 02:15:00
796,1,2024-03-10 17:45:00,,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 17:45:00
797,1,2024-03-10 14:45:00,,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 14:45:00
798,1,2024-03-10 17:00:00,,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 17:00:00
799,1,2024-03-10 16:45:00,,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 16:45:00
800,1,2024-03-10 03:30:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 03:30:00
801,1,2024-03-10 06:30:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 06:30:00
802,1,2024-03-10 04:45:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 04:45:00
803,1,2024-03-10 07:00:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 07:00:00
804,1,2024-03-10 07:45:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 07:45:00
805,1,2024-03-10 09:15:00,,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 09:15:00
806,1,2024-03-10 00:15:00,0.0,0.0,24.4,24.4,28.8,67.6,2024-03-10,1_2024-03-10 00:15:00
807,1,2024-03-10 00:45:00,0.0,0.0,24.4,24.4,27.0,67.6,2024-03-10,1_2024-03-10 00:45:00
808,1,2024-03-10 01:30:00,0.0,0.0,24.4,24.4,25.8,67.6,2024-03-10,1_2024-03-10 01:30:00
809,1,2024-03-10 00:00:00,0.0,0.0,24.4,24.4,30.2,67.6,2024-03-10,1_2024-03-10 00:00:00
810,1,2024-03-10 01:15:00,0.0,0.0,24.4,24.4,26.0,67.6,2024-03-10,1_2024-03-10 01:15:00
811,1,2024-03-10 02:00:00,0.0,0.0,18.4,24.4,25.0,67.6,2024-03-10,1_2024-03-10 02:00:00
812,1,2024-03-10 00:30:00,0.0,0.0,24.4,24.4,28.0,67.6,2024-03-10,1_2024-03-10 00:30:00
813,1,2024-03-10 22:00:00,0.0,0.0,0.0,18.4,24.4,67.6,2024-03-10,1_2024-03-10 22:00:00
814,1,2024-03-10 22:30:00,0.0,0.0,0.0,11.2,24.4,67.6,2024-03-10,1_2024-03-10 22:30:00
815,1,2024-03-10 12:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 12:15:00
816,1,2024-03-10 14:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 14:00:00
817,1,2024-03-10 14:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 14:30:00
818,1,2024-03-10 15:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 15:15:00
819,1,2024-03-10 16:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 16:15:00
820,1,2024-03-10 17:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 17:15:00
821,1,2024-03-10 19:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 19:45:00
822,1,2024-03-10 20:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 20:00:00
823,1,2024-03-10 21:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 21:15:00
824,1,2024-03-10 12:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 12:30:00
825,1,2024-03-10 12:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 12:45:00
826,1,2024-03-10 13:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 13:00:00
827,1,2024-03-10 13:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 13:15:00
828,1,2024-03-10 13:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 13:30:00
829,1,2024-03-10 13:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 13:45:00
830,1,2024-03-10 15:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 15:00:00
831,1,2024-03-10 15:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 15:30:00
832,1,2024-03-10 16:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 16:00:00
833,1,2024-03-10 17:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 17:30:00
834,1,2024-03-10 18:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 18:00:00
835,1,2024-03-10 18:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 18:30:00
836,1,2024-03-10 19:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 19:00:00
837,1,2024-03-10 19:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 19:15:00
838,1,2024-03-10 20:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 20:30:00
839,1,2024-03-10 21:00:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 21:00:00
840,1,2024-03-10 14:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 14:15:00
841,1,2024-03-10 15:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 15:45:00
842,1,2024-03-10 16:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 16:30:00
843,1,2024-03-10 18:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 18:15:00
844,1,2024-03-10 18:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 18:45:00
845,1,2024-03-10 19:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 19:30:00
846,1,2024-03-10 20:15:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 20:15:00
847,1,2024-03-10 20:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 20:45:00
848,1,2024-03-10 21:30:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 21:30:00
849,1,2024-03-10 21:45:00,0.0,0.0,0.0,24.4,24.4,67.6,2024-03-10,1_2024-03-10 21:45:00
850,1,2024-03-10 22:15:00,0.0,0.0,0.0,13.4,24.4,67.6,2024-03-10,1_2024-03-10 22:15:00
851,1,2024-03-10 01:00:00,0.0,0.0,24.4,24.4,26.4,67.6,2024-03-10,1_2024-03-10 01:00:00
852,1,2024-03-10 03:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 03:00:00
853,1,2024-03-10 04:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 04:30:00
854,1,2024-03-10 05:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 05:30:00
855,1,2024-03-10 08:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 08:00:00
856,1,2024-03-10 08:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 08:30:00
857,1,2024-03-10 10:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 10:15:00
858,1,2024-03-10 10:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 10:45:00
859,1,2024-03-10 11:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 11:15:00
860,1,2024-03-10 03:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 03:15:00
861,1,2024-03-10 05:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 05:15:00
862,1,2024-03-10 05:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 05:45:00
863,1,2024-03-10 06:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 06:45:00
864,1,2024-03-10 07:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 07:30:00
865,1,2024-03-10 08:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 08:15:00
866,1,2024-03-10 09:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 09:00:00
867,1,2024-03-10 09:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 09:30:00
868,1,2024-03-10 09:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 09:45:00
869,1,2024-03-10 10:30:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 10:30:00
870,1,2024-03-10 11:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 11:00:00
871,1,2024-03-10 11:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 11:45:00
872,1,2024-03-10 03:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 03:45:00
873,1,2024-03-10 04:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 04:00:00
874,1,2024-03-10 04:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 04:15:00
875,1,2024-03-10 05:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 05:00:00
876,1,2024-03-10 06:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 06:00:00
877,1,2024-03-10 06:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 06:15:00
878,1,2024-03-10 07:15:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 07:15:00
879,1,2024-03-10 08:45:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 08:45:00
880,1,2024-03-10 10:00:00,0.0,0.0,0.0,24.4,24.6,67.6,2024-03-10,1_2024-03-10 10:00:00
