,id_estacao,data_medicao,acumulado_chuva_10_min,acumulado_chuva_1_h,acumulado_chuva_3_h,acumulado_chuva_6_h,acumulado_chuva_12_h,acumulado_chuva_24_h,acumulado_chuva_48_h,acumulado_chuva_72_h,acumulado_chuva_96_h,data_particao,primary_key
701,3044,2023-12-18 11:40:00,0.0,0.0,0.79,0.79,5.01,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 11:40:00
702,3044,2023-12-18 21:40:00,0.0,0.0,0.0,0.0,0.59,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 21:40:00
703,3044,2023-12-18 16:40:00,0.0,0.0,0.0,0.0,0.79,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 16:40:00
704,3044,2023-12-18 17:40:00,0.0,0.0,0.0,0.0,0.79,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 17:40:00
705,3044,2023-12-18 18:40:00,0.0,0.0,0.0,0.0,0.79,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 18:40:00
706,3044,2023-12-18 19:40:00,0.0,0.0,0.0,0.0,0.79,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 19:40:00
707,3044,2023-12-18 20:40:00,0.0,0.0,0.0,0.0,0.79,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 20:40:00
708,3044,2023-12-18 22:40:00,0.0,0.0,0.0,0.0,0.0,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 22:40:00
709,3044,2023-12-18 23:40:00,0.0,0.0,0.0,0.0,0.0,5.01,5.01,5.01,5.01,2023-12-18,3044_2023-12-18 23:40:00
710,3044,2023-12-19 00:40:00,0.0,0.0,0.0,0.0,0.0,5.01,5.01,5.01,5.01,2023-12-19,3044_2023-12-19 00:40:00
711,3044,2023-12-19 01:40:00,0.0,0.0,0.0,0.0,0.0,5.01,5.01,5.01,5.01,2023-12-19,3044_2023-12-19 01:40:00
712,3044,2023-12-19 03:40:00,0.0,0.0,0.0,0.0,0.0,3.03,5.01,5.01,5.01,2023-12-19,3044_2023-12-19 03:40:00
713,3044,2023-12-19 04:40:00,0.0,0.0,0.0,0.0,0.0,0.79,5.01,5.01,5.01,2023-12-19,3044_2023-12-19 04:40:00
714,3044,2023-12-19 05:40:00,0.0,0.0,0.0,0.0,0.0,0.79,5.01,5.01,5.01,2023-12-19,3044_2023-12-19 05:40:00
715,3044,2023-12-19 06:40:00,0.0,0.0,0.0,0.0,0.0,0.79,5.01,5.01,5.01,2023-12-19,3044_2023-12-19 06:40:00
716,3044,2023-12-19 07:40:00,0.0,0.0,0.0,0.0,0.0,0.79,5.01,5.01,5.01,2023-12-19,3044_2023-12-19 07:40:00
717,3044,2023-12-19 02:40:00,0.0,0.0,0.0,0.0,0.0,4.41,5.01,5.01,5.01,2023-12-19,3044_2023-12-19 02:40:00
718,3044,2023-12-26 10:20:00,0.2,2.49,3.47,3.47,3.47,5.26,5.26,5.26,5.26,2023-12-26,3044_2023-12-26 10:20:00
719,3045,2023-12-30 13:20:00,0.0,0.0,0.8,4.19,5.76,5.76,5.76,5.76,7.5600000000000005,2023-12-30,3045_2023-12-30 13:20:00
720,3045,2023-12-30 12:20:00,0.0,0.2,1.6,5.76,5.76,5.76,5.76,5.76,7.5600000000000005,2023-12-30,3045_2023-12-30 12:20:00
721,3045,2023-12-30 12:00:00,0.2,0.4,1.6,5.76,5.76,5.76,5.76,5.76,7.5600000000000005,2023-12-30,3045_2023-12-30 12:00:00
722,3044,2023-12-27 02:40:00,0.0,0.0,0.2,0.8,0.8,4.47,6.26,6.26,6.26,2023-12-27,3044_2023-12-27 02:40:00
723,3044,2023-12-27 00:10:00,0.2,0.4,0.6000000000000001,0.8,0.8,4.47,6.26,6.26,6.26,2023-12-27,3044_2023-12-27 00:10:00
724,3044,2023-12-27 00:40:00,0.0,0.2,0.6000000000000001,0.8,0.8,4.47,6.26,6.26,6.26,2023-12-27,3044_2023-12-27 00:40:00
725,3044,2023-12-27 01:40:00,0.0,0.0,0.6000000000000001,0.8,0.8,4.47,6.26,6.26,6.26,2023-12-27,3044_2023-12-27 01:40:00
726,3044,2023-12-27 03:40:00,0.0,0.0,0.0,0.6000000000000001,0.8,4.47,6.26,6.26,6.26,2023-12-27,3044_2023-12-27 03:40:00
727,3044,2023-12-18 03:00:00,0.2,0.99,1.19,1.19,1.19,1.19,1.19,1.19,1.19,2023-12-18,3044_2023-12-18 03:00:00
728,3044,2023-12-26 08:50:00,0.59,0.98,0.98,0.98,0.98,2.76,2.76,2.76,2.76,2023-12-26,3044_2023-12-26 08:50:00
729,3043,2023-12-30 07:40:00,0.2,2.76,2.76,2.76,2.76,2.76,2.76,2.76,4.5600000000000005,2023-12-30,3043_2023-12-30 07:40:00
730,3044,2023-12-29 23:40:00,0.0,0.0,0.0,0.0,0.0,0.79,0.99,3.76,8.04,2023-12-29,3044_2023-12-29 23:40:00
731,3045,2023-12-30 08:40:00,0.2,1.5899999999999999,3.76,3.76,3.76,3.76,3.76,3.76,5.5600000000000005,2023-12-30,3045_2023-12-30 08:40:00
732,3044,2023-12-25 17:10:00,0.2,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,2023-12-25,3044_2023-12-25 17:10:00
733,3044,2023-12-25 17:40:00,0.0,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,2023-12-25,3044_2023-12-25 17:40:00
734,3045,2023-12-30 07:10:00,0.2,1.38,1.38,1.38,1.38,1.38,1.38,1.38,3.18,2023-12-30,3045_2023-12-30 07:10:00
735,3044,2023-12-30 08:10:00,0.79,9.05,12.6,12.6,12.6,13.39,13.59,13.79,20.64,2023-12-30,3044_2023-12-30 08:10:00
736,3044,2023-12-27 23:40:00,0.0,0.0,0.0,0.0,0.2,2.77,7.05,8.83,8.83,2023-12-27,3044_2023-12-27 23:40:00
737,3044,2023-12-27 21:40:00,0.0,0.0,0.0,0.0,0.2,3.17,7.05,8.83,8.83,2023-12-27,3044_2023-12-27 21:40:00
738,3044,2023-12-27 22:40:00,0.0,0.0,0.0,0.0,0.2,3.17,7.05,8.83,8.83,2023-12-27,3044_2023-12-27 22:40:00
739,3044,2023-12-27 19:40:00,0.0,0.0,0.0,0.0,0.2,3.37,7.05,8.83,8.83,2023-12-27,3044_2023-12-27 19:40:00
740,3044,2023-12-27 18:40:00,0.0,0.0,0.0,0.0,0.2,3.37,7.05,8.83,8.83,2023-12-27,3044_2023-12-27 18:40:00
741,3044,2023-12-27 20:40:00,0.0,0.0,0.0,0.0,0.2,3.37,7.05,8.83,8.83,2023-12-27,3044_2023-12-27 20:40:00
742,3044,2023-12-27 15:40:00,0.0,0.0,0.0,0.2,2.5700000000000003,3.37,8.83,8.83,8.83,2023-12-27,3044_2023-12-27 15:40:00
743,3044,2023-12-27 14:40:00,0.0,0.0,0.2,0.2,2.5700000000000003,3.37,8.83,8.83,8.83,2023-12-27,3044_2023-12-27 14:40:00
744,3044,2023-12-27 13:40:00,0.0,0.0,0.2,0.2,2.5700000000000003,3.37,8.83,8.83,8.83,2023-12-27,3044_2023-12-27 13:40:00
745,3044,2023-12-27 12:00:00,0.2,0.2,0.2,0.2,2.5700000000000003,3.37,8.83,8.83,8.83,2023-12-27,3044_2023-12-27 12:00:00
746,3044,2023-12-27 16:40:00,0.0,0.0,0.0,0.2,0.8,3.37,8.83,8.83,8.83,2023-12-27,3044_2023-12-27 16:40:00
747,3044,2023-12-27 17:40:00,0.0,0.0,0.0,0.2,0.6000000000000001,3.37,7.45,8.83,8.83,2023-12-27,3044_2023-12-27 17:40:00
748,3044,2023-12-28 00:40:00,0.0,0.0,0.0,0.0,0.0,2.5700000000000003,7.05,8.83,8.83,2023-12-28,3044_2023-12-28 00:40:00
749,7593,2023-12-27 04:10:00,0.0,0.0,0.0,2.8,3.2,3.2,3.4,3.4,3.4,2023-12-27,7593_2023-12-27 04:10:00
750,7593,2023-12-27 01:10:00,0.0,1.2,2.8,3.2,3.2,3.2,3.4,3.4,3.4,2023-12-27,7593_2023-12-27 01:10:00
751,7593,2023-12-27 00:40:00,0.2,1.6,2.8,3.2,3.2,3.2,3.4,3.4,3.4,2023-12-27,7593_2023-12-27 00:40:00
752,7593,2023-12-27 02:10:00,0.0,0.0,1.8,3.2,3.2,3.2,3.4,3.4,3.4,2023-12-27,7593_2023-12-27 02:10:00
753,7593,2023-12-27 03:10:00,0.0,0.0,1.2,2.8,3.2,3.2,3.4,3.4,3.4,2023-12-27,7593_2023-12-27 03:10:00
754,7594,2023-12-27 04:50:00,0.4,0.8,0.8,2.4,3.4,3.4,3.4,3.4,3.4,2023-12-27,7594_2023-12-27 04:50:00
755,7605,2023-12-25 16:30:00,9.0,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,2023-12-25,7605_2023-12-25 16:30:00
756,7599,2023-12-27 23:00:00,0.0,0.0,0.0,0.0,0.0,2.4,2.6,9.6,9.6,2023-12-27,7599_2023-12-27 23:00:00
757,7599,2023-12-27 22:00:00,0.0,0.0,0.0,0.0,0.0,2.4,2.6,9.6,9.6,2023-12-27,7599_2023-12-27 22:00:00
758,7599,2023-12-28 00:00:00,0.0,0.0,0.0,0.0,0.0,2.2,2.6,9.6,9.6,2023-12-28,7599_2023-12-28 00:00:00
759,7601,2023-12-25 17:20:00,0.0,7.8,11.6,11.6,11.6,11.6,11.6,11.6,11.6,2023-12-25,7601_2023-12-25 17:20:00
760,7606,2023-12-25 16:40:00,1.8,11.6,11.6,11.6,11.6,11.6,11.6,11.6,11.6,2023-12-25,7606_2023-12-25 16:40:00
761,7615,2023-12-25 16:20:00,0.6000000000000001,9.8,9.8,9.8,9.8,9.8,13.6,13.6,13.6,2023-12-25,7615_2023-12-25 16:20:00
762,7615,2023-12-25 17:30:00,0.2,0.8,10.8,10.8,10.8,10.8,14.6,14.6,14.6,2023-12-25,7615_2023-12-25 17:30:00
763,7601,2023-12-27 00:10:00,0.2,0.8,2.4,2.4,2.4,2.4,14.6,14.6,14.6,2023-12-27,7601_2023-12-27 00:10:00
764,7605,2023-12-25 16:40:00,6.0,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,2023-12-25,7605_2023-12-25 16:40:00
765,7606,2023-12-25 16:50:00,0.6000000000000001,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,2023-12-25,7606_2023-12-25 16:50:00
766,7605,2023-12-25 20:40:00,0.0,0.0,0.0,16.2,16.2,16.2,16.2,16.2,16.2,2023-12-25,7605_2023-12-25 20:40:00
767,7605,2023-12-25 19:40:00,0.0,0.0,6.6,16.2,16.2,16.2,16.2,16.2,16.2,2023-12-25,7605_2023-12-25 19:40:00
768,7605,2023-12-25 18:40:00,0.0,0.0,16.2,16.2,16.2,16.2,16.2,16.2,16.2,2023-12-25,7605_2023-12-25 18:40:00
769,7605,2023-12-25 17:30:00,0.2,6.6,16.2,16.2,16.2,16.2,16.2,16.2,16.2,2023-12-25,7605_2023-12-25 17:30:00
770,7605,2023-12-25 17:50:00,0.0,0.6000000000000001,16.2,16.2,16.2,16.2,16.2,16.2,16.2,2023-12-25,7605_2023-12-25 17:50:00
771,7605,2023-12-25 21:40:00,0.0,0.0,0.0,16.2,16.2,16.2,16.2,16.2,16.2,2023-12-25,7605_2023-12-25 21:40:00
772,7605,2023-12-25 22:40:00,0.0,0.0,0.0,6.6,16.2,16.2,16.2,16.2,16.2,2023-12-25,7605_2023-12-25 22:40:00
773,7605,2023-12-25 23:40:00,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,16.2,2023-12-25,7605_2023-12-25 23:40:00
774,7606,2023-12-25 17:50:00,0.0,1.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,2023-12-25,7606_2023-12-25 17:50:00
775,7606,2023-12-25 18:50:00,0.0,0.0,16.2,16.2,16.2,16.2,16.2,16.2,16.2,2023-12-25,7606_2023-12-25 18:50:00
776,7605,2023-12-26 00:40:00,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 00:40:00
777,7605,2023-12-26 01:40:00,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 01:40:00
778,7605,2023-12-26 02:40:00,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 02:40:00
779,7605,2023-12-26 03:40:00,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 03:40:00
780,7605,2023-12-26 04:40:00,0.0,0.0,0.0,0.0,6.6,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 04:40:00
781,7605,2023-12-26 12:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 12:40:00
782,7605,2023-12-26 11:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 11:40:00
783,7605,2023-12-26 10:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 10:40:00
784,7605,2023-12-26 05:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 05:40:00
785,7605,2023-12-26 06:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 06:40:00
786,7605,2023-12-26 07:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 07:40:00
787,7605,2023-12-26 08:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 08:40:00
788,7605,2023-12-26 09:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 09:40:00
789,7605,2023-12-26 13:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 13:40:00
790,7605,2023-12-26 14:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 14:40:00
791,7605,2023-12-26 15:40:00,0.0,0.0,0.0,0.0,0.0,16.2,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 15:40:00
792,7605,2023-12-26 16:40:00,0.0,0.0,0.0,0.0,0.0,6.6,16.2,16.2,16.2,2023-12-26,7605_2023-12-26 16:40:00
793,7601,2023-12-27 04:10:00,0.2,1.8,2.4,5.0,5.0,5.0,17.2,17.2,17.2,2023-12-27,7601_2023-12-27 04:10:00
794,7601,2023-12-27 04:20:00,0.0,0.2,2.4,5.0,5.0,5.0,17.2,17.2,17.2,2023-12-27,7601_2023-12-27 04:20:00
795,7615,2023-12-26 23:30:00,0.6000000000000001,3.2,3.2,3.2,3.2,3.2,14.4,18.2,18.2,2023-12-26,7615_2023-12-26 23:30:00
796,7605,2023-12-27 06:00:00,0.2,0.4,2.0,2.2,4.0,4.0,20.2,20.2,20.2,2023-12-27,7605_2023-12-27 06:00:00
797,7606,2023-12-27 04:40:00,0.8,1.6,1.6,2.6,3.8,3.8,20.2,20.2,20.2,2023-12-27,7606_2023-12-27 04:40:00
798,7615,2023-12-27 02:30:00,0.2,1.6,2.6,6.2,6.2,6.2,17.4,21.2,21.2,2023-12-27,7615_2023-12-27 02:30:00
799,7615,2023-12-27 02:50:00,0.0,1.6,2.6,6.2,6.2,6.2,17.4,21.2,21.2,2023-12-27,7615_2023-12-27 02:50:00
800,7615,2023-12-27 03:50:00,0.0,0.0,1.6,6.2,6.2,6.2,17.4,21.2,21.2,2023-12-27,7615_2023-12-27 03:50:00
801,7606,2023-12-27 23:50:00,0.0,0.0,0.0,0.0,0.0,4.8,6.8,23.2,23.2,2023-12-27,7606_2023-12-27 23:50:00
802,7606,2023-12-27 10:50:00,0.0,0.0,0.0,3.0,5.6,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 10:50:00
803,7606,2023-12-27 09:50:00,0.0,0.0,0.0,4.6,6.4,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 09:50:00
804,7606,2023-12-27 07:50:00,0.0,0.0,3.0,4.6,6.8,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 07:50:00
805,7606,2023-12-27 06:20:00,0.4,1.4,4.6,4.8,6.8,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 06:20:00
806,7606,2023-12-27 06:50:00,0.0,1.4,4.6,4.8,6.8,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 06:50:00
807,7606,2023-12-27 08:50:00,0.0,0.0,1.4,4.6,6.4,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 08:50:00
808,7606,2023-12-27 19:50:00,0.0,0.0,0.0,0.0,0.0,6.8,6.8,23.2,23.2,2023-12-27,7606_2023-12-27 19:50:00
809,7606,2023-12-27 15:50:00,0.0,0.0,0.0,0.0,4.6,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 15:50:00
810,7606,2023-12-27 14:50:00,0.0,0.0,0.0,0.0,4.6,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 14:50:00
811,7606,2023-12-27 13:50:00,0.0,0.0,0.0,0.0,4.6,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 13:50:00
812,7606,2023-12-27 12:50:00,0.0,0.0,0.0,0.0,4.8,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 12:50:00
813,7606,2023-12-27 16:50:00,0.0,0.0,0.0,0.0,3.0,6.8,8.2,23.2,23.2,2023-12-27,7606_2023-12-27 16:50:00
814,7606,2023-12-27 11:50:00,0.0,0.0,0.0,0.6000000000000001,4.8,6.8,23.2,23.2,23.2,2023-12-27,7606_2023-12-27 11:50:00
815,7606,2023-12-27 18:50:00,0.0,0.0,0.0,0.0,0.0,6.8,7.0,23.2,23.2,2023-12-27,7606_2023-12-27 18:50:00
816,7606,2023-12-27 17:50:00,0.0,0.0,0.0,0.0,1.4,6.8,7.0,23.2,23.2,2023-12-27,7606_2023-12-27 17:50:00
817,7606,2023-12-27 22:50:00,0.0,0.0,0.0,0.0,0.0,5.6,6.8,23.2,23.2,2023-12-27,7606_2023-12-27 22:50:00
818,7606,2023-12-27 21:50:00,0.0,0.0,0.0,0.0,0.0,6.4,6.8,23.2,23.2,2023-12-27,7606_2023-12-27 21:50:00
819,7606,2023-12-27 20:50:00,0.0,0.0,0.0,0.0,0.0,6.4,6.8,23.2,23.2,2023-12-27,7606_2023-12-27 20:50:00
820,7615,2023-12-27 13:50:00,0.0,0.0,0.0,0.2,3.6,8.2,19.4,23.2,23.2,2023-12-27,7615_2023-12-27 13:50:00
821,7615,2023-12-27 12:50:00,0.0,0.0,0.2,0.2,3.6,8.2,19.4,23.2,23.2,2023-12-27,7615_2023-12-27 12:50:00
822,7615,2023-12-27 11:50:00,0.0,0.0,0.2,0.2,4.2,8.2,19.4,23.2,23.2,2023-12-27,7615_2023-12-27 11:50:00
823,7615,2023-12-27 10:50:00,0.0,0.2,0.2,0.4,8.2,8.2,19.4,23.2,23.2,2023-12-27,7615_2023-12-27 10:50:00
824,7615,2023-12-27 10:20:00,0.2,0.2,0.2,0.4,8.2,8.2,19.4,23.2,23.2,2023-12-27,7615_2023-12-27 10:20:00
825,7606,2023-12-28 00:50:00,0.0,0.0,0.0,0.0,0.0,4.8,6.8,23.2,23.2,2023-12-28,7606_2023-12-28 00:50:00
826,7601,2023-12-30 08:40:00,0.4,8.0,23.0,23.0,23.0,23.0,23.0,23.2,28.8,2023-12-30,7601_2023-12-30 08:40:00
827,3044,2023-12-26 10:00:00,2.29,2.29,3.27,3.27,3.27,5.06,5.06,5.06,5.06,2023-12-26,3044_2023-12-26 10:00:00
828,3044,2023-12-26 23:20:00,0.2,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,4.27,6.06,6.06,6.06,2023-12-26,3044_2023-12-26 23:20:00
829,3044,2023-12-26 23:40:00,0.0,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,4.27,6.06,6.06,6.06,2023-12-26,3044_2023-12-26 23:40:00
830,3044,2023-12-29 09:40:00,0.2,0.79,0.79,0.79,0.79,0.99,1.19,7.06,9.82,2023-12-29,3044_2023-12-29 09:40:00
831,3044,2023-12-29 10:40:00,0.0,0.2,0.79,0.79,0.79,0.99,1.19,4.5600000000000005,9.82,2023-12-29,3044_2023-12-29 10:40:00
832,3045,2023-12-30 09:30:00,0.2,1.0,4.5600000000000005,4.5600000000000005,4.5600000000000005,4.5600000000000005,4.5600000000000005,4.5600000000000005,6.36,2023-12-30,3045_2023-12-30 09:30:00
833,3045,2023-12-30 11:20:00,0.0,0.4,2.2,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,7.36,2023-12-30,3045_2023-12-30 11:20:00
834,3045,2023-12-30 11:10:00,0.2,0.6000000000000001,2.4,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,5.5600000000000005,7.36,2023-12-30,3045_2023-12-30 11:10:00
835,3044,2023-12-30 06:40:00,0.0,0.2,0.2,0.2,0.2,0.99,1.19,1.3900000000000001,8.24,2023-12-30,3044_2023-12-30 06:40:00
836,3044,2023-12-30 06:30:00,0.2,0.2,0.2,0.2,0.2,0.99,1.19,1.3900000000000001,8.24,2023-12-30,3044_2023-12-30 06:30:00
837,3045,2023-12-30 07:30:00,0.2,2.16,2.16,2.16,2.16,2.16,2.16,2.16,3.96,2023-12-30,3045_2023-12-30 07:30:00
838,3045,2023-12-30 08:10:00,0.2,1.5899999999999999,3.16,3.16,3.16,3.16,3.16,3.16,4.96,2023-12-30,3045_2023-12-30 08:10:00
839,3215,2023-12-26 21:40:00,0.59,0.59,0.59,0.79,0.79,0.79,0.79,0.79,0.79,2023-12-26,3215_2023-12-26 21:40:00
840,3215,2023-12-26 22:00:00,0.0,0.59,0.59,0.79,0.79,0.79,0.79,0.79,0.79,2023-12-26,3215_2023-12-26 22:00:00
841,3045,2023-12-30 07:00:00,0.2,0.79,0.79,0.79,0.79,0.79,0.79,0.79,2.59,2023-12-30,3045_2023-12-30 07:00:00
842,3044,2023-12-30 23:40:00,0.0,0.0,0.0,0.2,0.2,13.39,14.19,14.39,17.16,2023-12-30,3044_2023-12-30 23:40:00
843,3044,2023-12-30 22:40:00,0.0,0.0,0.0,0.2,0.2,13.39,14.19,14.39,17.56,2023-12-30,3044_2023-12-30 22:40:00
844,3044,2023-12-30 21:40:00,0.0,0.0,0.2,0.2,0.2,13.39,14.19,14.39,17.56,2023-12-30,3044_2023-12-30 21:40:00
845,3044,2023-12-30 20:40:00,0.0,0.0,0.2,0.2,0.6000000000000001,13.39,14.19,14.39,17.76,2023-12-30,3044_2023-12-30 20:40:00
846,3044,2023-12-30 19:40:00,0.0,0.2,0.2,0.2,5.71,13.39,14.19,14.39,17.76,2023-12-30,3044_2023-12-30 19:40:00
847,3044,2023-12-30 09:40:00,0.0,0.4,12.99,13.19,13.19,13.39,14.19,14.39,20.25,2023-12-30,3044_2023-12-30 09:40:00
848,3044,2023-12-30 19:00:00,0.2,0.2,0.2,0.2,10.43,13.39,14.19,14.39,17.76,2023-12-30,3044_2023-12-30 19:00:00
849,3044,2023-12-30 08:50:00,0.2,5.12,13.19,13.19,13.19,13.99,14.19,14.39,20.84,2023-12-30,3044_2023-12-30 08:50:00
850,3044,2023-12-30 11:40:00,0.0,0.0,0.4,13.19,13.19,13.19,14.19,14.39,17.56,2023-12-30,3044_2023-12-30 11:40:00
851,3044,2023-12-30 10:40:00,0.0,0.0,5.51,13.19,13.19,13.19,14.19,14.39,17.76,2023-12-30,3044_2023-12-30 10:40:00
852,3045,2023-12-30 07:20:00,0.2,1.77,1.77,1.77,1.77,1.77,1.77,1.77,3.5700000000000003,2023-12-30,3045_2023-12-30 07:20:00
853,3043,2023-12-30 07:10:00,0.2,2.17,2.17,2.17,2.17,2.17,2.17,2.17,3.9699999999999998,2023-12-30,3043_2023-12-30 07:10:00
854,3043,2023-12-30 07:30:00,0.0,2.17,2.17,2.17,2.17,2.17,2.17,2.17,3.9699999999999998,2023-12-30,3043_2023-12-30 07:30:00
855,3215,2023-12-27 03:00:00,0.2,0.79,0.99,3.35,3.55,3.55,3.55,3.55,3.55,2023-12-27,3215_2023-12-27 03:00:00
856,3215,2023-12-27 03:40:00,0.2,1.3900000000000001,1.79,4.15,4.35,4.35,4.35,4.35,4.35,2023-12-27,3215_2023-12-27 03:40:00
857,7593,2023-12-27 06:00:00,0.2,0.8,1.2,2.4,4.4,4.4,4.6,4.6,4.6,2023-12-27,7593_2023-12-27 06:00:00
858,7594,2023-12-27 10:20:00,0.0,0.0,0.0,2.0,4.2,4.6,4.6,4.6,4.6,2023-12-27,7594_2023-12-27 10:20:00
859,7594,2023-12-27 08:20:00,0.0,0.0,0.8,2.0,4.2,4.6,4.6,4.6,4.6,2023-12-27,7594_2023-12-27 08:20:00
860,7594,2023-12-27 06:20:00,0.0,0.8,2.0,2.2,4.6,4.6,4.6,4.6,4.6,2023-12-27,7594_2023-12-27 06:20:00
861,7594,2023-12-27 06:10:00,0.2,1.0,2.0,2.4,4.6,4.6,4.6,4.6,4.6,2023-12-27,7594_2023-12-27 06:10:00
862,7594,2023-12-27 07:20:00,0.0,0.0,2.0,2.0,4.6,4.6,4.6,4.6,4.6,2023-12-27,7594_2023-12-27 07:20:00
863,7594,2023-12-27 09:20:00,0.0,0.0,0.0,2.0,4.2,4.6,4.6,4.6,4.6,2023-12-27,7594_2023-12-27 09:20:00
864,7606,2023-12-30 07:10:00,2.4,4.6,4.6,4.6,4.6,4.6,4.6,4.6,11.4,2023-12-30,7606_2023-12-30 07:10:00
865,7609,2023-12-30 07:00:00,3.2,4.4,4.4,4.4,4.4,4.4,4.4,4.6,7.6,2023-12-30,7609_2023-12-30 07:00:00
866,7611,2023-12-30 14:10:00,0.0,0.8,3.6,4.6,4.6,4.6,4.6,4.6,6.2,2023-12-30,7611_2023-12-30 14:10:00
867,7611,2023-12-30 13:20:00,0.4,1.0,3.6,4.6,4.6,4.6,4.6,4.6,6.2,2023-12-30,7611_2023-12-30 13:20:00
868,7613,2023-12-30 08:10:00,2.4,3.2,4.6,4.6,4.6,4.6,4.6,4.6,6.2,2023-12-30,7613_2023-12-30 08:10:00
869,7599,2023-12-25 03:30:00,0.2,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,2023-12-25,7599_2023-12-25 03:30:00
870,7609,2023-12-27 06:10:00,0.0,0.6000000000000001,1.6,2.6,3.0,3.0,5.6,5.6,5.6,2023-12-27,7609_2023-12-27 06:10:00
871,7609,2023-12-27 07:10:00,0.0,0.0,1.4,1.8,3.0,3.0,5.6,5.6,5.6,2023-12-27,7609_2023-12-27 07:10:00
872,7595,2023-12-30 12:30:00,0.0,0.0,2.8,5.6,5.6,5.6,5.6,5.6,6.6,2023-12-30,7595_2023-12-30 12:30:00
873,7595,2023-12-30 11:30:00,0.0,2.8,3.8,5.6,5.6,5.6,5.6,5.6,6.6,2023-12-30,7595_2023-12-30 11:30:00
874,7595,2023-12-30 11:00:00,0.2,2.8,5.2,5.6,5.6,5.6,5.6,5.6,6.6,2023-12-30,7595_2023-12-30 11:00:00
875,7609,2023-12-30 07:10:00,0.8,5.4,5.4,5.4,5.4,5.4,5.4,5.6,8.6,2023-12-30,7609_2023-12-30 07:10:00
876,7611,2023-12-30 23:20:00,0.2,0.2,0.2,0.4,2.0,5.6,5.6,5.6,6.6,2023-12-30,7611_2023-12-30 23:20:00
