primary_key,id_estacao,acumulado_chuva_15_min,acumulado_chuva_1_h,acumulado_chuva_4_h,acumulado_chuva_24_h,acumulado_chuva_96_h,horario,data_particao
1_2019-06-17 15:30:00,1,0.0,0.0,0.0,0.0,0.0,15:30:00,2019-06-17
1_2019-06-17 23:15:00,1,0.0,0.0,0.0,0.0,0.0,23:15:00,2019-06-17
1_2019-06-17 03:30:00,1,0.0,0.0,0.0,0.0,0.0,03:30:00,2019-06-17
1_2019-06-17 20:15:00,1,0.0,0.0,0.0,0.0,0.0,20:15:00,2019-06-17
1_2019-06-17 04:00:00,1,0.0,0.0,0.0,0.0,0.0,04:00:00,2019-06-17
1_2019-06-17 08:45:00,1,0.0,0.0,0.0,0.0,0.0,08:45:00,2019-06-17
1_2019-06-17 17:00:00,1,0.0,0.0,0.0,0.0,0.0,17:00:00,2019-06-17
1_2019-06-17 09:15:00,1,0.0,0.0,0.0,0.0,0.0,09:15:00,2019-06-17
1_2019-06-17 22:45:00,1,0.0,0.0,0.0,0.0,0.0,22:45:00,2019-06-17
1_2019-06-17 06:30:00,1,0.0,0.0,0.0,0.0,0.0,06:30:00,2019-06-17
1_2019-06-17 04:30:00,1,0.0,0.0,0.0,0.0,0.0,04:30:00,2019-06-17
1_2019-06-17 15:15:00,1,0.0,0.0,0.0,0.0,0.0,15:15:00,2019-06-17
1_2019-06-17 15:00:00,1,0.0,0.0,0.0,0.0,0.0,15:00:00,2019-06-17
1_2019-06-17 23:30:00,1,0.0,0.0,0.0,0.0,0.0,23:30:00,2019-06-17
1_2019-06-17 17:30:00,1,0.0,0.0,0.0,0.0,0.0,17:30:00,2019-06-17
1_2019-06-17 07:00:00,1,0.0,0.0,0.0,0.0,0.0,07:00:00,2019-06-17
1_2019-06-17 13:45:00,1,0.0,0.0,0.0,0.0,0.0,13:45:00,2019-06-17
1_2019-06-17 21:00:00,1,0.0,0.0,0.0,0.0,0.0,21:00:00,2019-06-17
1_2019-06-17 22:15:00,1,0.0,0.0,0.0,0.0,0.0,22:15:00,2019-06-17
1_2019-06-17 10:15:00,1,0.0,0.0,0.0,0.0,0.0,10:15:00,2019-06-17
1_2019-06-17 16:15:00,1,0.0,0.0,0.0,0.0,0.0,16:15:00,2019-06-17
1_2019-06-17 00:00:00,1,0.0,0.0,0.0,0.0,0.0,00:00:00,2019-06-17
1_2019-06-17 05:30:00,1,0.0,0.0,0.0,0.0,0.0,05:30:00,2019-06-17
1_2019-06-17 09:30:00,1,0.0,0.0,0.0,0.0,0.0,09:30:00,2019-06-17
1_2019-06-17 02:15:00,1,0.0,0.0,0.0,0.0,0.0,02:15:00,2019-06-17
1_2019-06-17 07:30:00,1,0.0,0.0,0.0,0.0,0.0,07:30:00,2019-06-17
1_2019-06-17 10:30:00,1,0.0,0.0,0.0,0.0,0.0,10:30:00,2019-06-17
1_2019-06-17 01:15:00,1,0.0,0.0,0.0,0.0,0.0,01:15:00,2019-06-17
1_2019-06-17 09:45:00,1,0.0,0.0,0.0,0.0,0.0,09:45:00,2019-06-17
1_2019-06-17 12:30:00,1,0.0,0.0,0.0,0.0,0.0,12:30:00,2019-06-17
1_2019-06-17 18:45:00,1,0.0,0.0,0.0,0.0,0.0,18:45:00,2019-06-17
1_2019-06-17 11:15:00,1,0.0,0.0,0.0,0.0,0.0,11:15:00,2019-06-17
1_2019-06-17 22:00:00,1,0.0,0.0,0.0,0.0,0.0,22:00:00,2019-06-17
1_2019-06-17 14:30:00,1,0.0,0.0,0.0,0.0,0.0,14:30:00,2019-06-17
1_2019-06-17 12:45:00,1,0.0,0.0,0.0,0.0,0.0,12:45:00,2019-06-17
1_2019-06-17 21:15:00,1,0.0,0.0,0.0,0.0,0.0,21:15:00,2019-06-17
1_2019-06-17 23:00:00,1,0.0,0.0,0.0,0.0,0.0,23:00:00,2019-06-17
1_2019-06-17 14:15:00,1,0.0,0.0,0.0,0.0,0.0,14:15:00,2019-06-17
1_2019-06-17 11:00:00,1,0.0,0.0,0.0,0.0,0.0,11:00:00,2019-06-17
1_2019-06-17 08:00:00,1,0.0,0.0,0.0,0.0,0.0,08:00:00,2019-06-17
1_2019-06-17 20:30:00,1,0.0,0.0,0.0,0.0,0.0,20:30:00,2019-06-17
1_2019-06-17 19:15:00,1,0.0,0.0,0.0,0.0,0.0,19:15:00,2019-06-17
1_2019-06-17 04:15:00,1,0.0,0.0,0.0,0.0,0.0,04:15:00,2019-06-17
1_2019-06-17 08:30:00,1,0.0,0.0,0.0,0.0,0.0,08:30:00,2019-06-17
1_2019-06-17 01:00:00,1,0.0,0.0,0.0,0.0,0.0,01:00:00,2019-06-17
1_2019-06-17 18:30:00,1,0.0,0.0,0.0,0.0,0.0,18:30:00,2019-06-17
1_2019-06-17 00:45:00,1,0.0,0.0,0.0,0.0,0.0,00:45:00,2019-06-17
1_2019-06-17 07:15:00,1,0.0,0.0,0.0,0.0,0.0,07:15:00,2019-06-17
1_2019-06-17 06:15:00,1,0.0,0.0,0.0,0.0,0.0,06:15:00,2019-06-17
1_2019-06-17 14:45:00,1,0.0,0.0,0.0,0.0,0.0,14:45:00,2019-06-17
1_2019-06-17 05:45:00,1,0.0,0.0,0.0,0.0,0.0,05:45:00,2019-06-17
1_2019-06-17 12:00:00,1,0.0,0.0,0.0,0.0,0.0,12:00:00,2019-06-17
1_2019-06-17 01:30:00,1,0.0,0.0,0.0,0.0,0.0,01:30:00,2019-06-17
1_2019-06-17 10:00:00,1,0.0,0.0,0.0,0.0,0.0,10:00:00,2019-06-17
1_2019-06-17 21:30:00,1,0.0,0.0,0.0,0.0,0.0,21:30:00,2019-06-17
1_2019-06-17 16:30:00,1,0.0,0.0,0.0,0.0,0.0,16:30:00,2019-06-17
1_2019-06-17 15:45:00,1,0.0,0.0,0.0,0.0,0.0,15:45:00,2019-06-17
1_2019-06-17 13:15:00,1,0.0,0.0,0.0,0.0,0.0,13:15:00,2019-06-17
1_2019-06-17 09:00:00,1,0.0,0.0,0.0,0.0,0.0,09:00:00,2019-06-17
1_2019-06-17 20:00:00,1,0.0,0.0,0.0,0.0,0.0,20:00:00,2019-06-17
1_2019-06-17 13:00:00,1,0.0,0.0,0.0,0.0,0.0,13:00:00,2019-06-17
1_2019-06-17 02:00:00,1,0.0,0.0,0.0,0.0,0.0,02:00:00,2019-06-17
1_2019-06-17 17:45:00,1,0.0,0.0,0.0,0.0,0.0,17:45:00,2019-06-17
1_2019-06-17 05:00:00,1,0.0,0.0,0.0,0.0,0.0,05:00:00,2019-06-17
1_2019-06-17 03:00:00,1,0.0,0.0,0.0,0.0,0.0,03:00:00,2019-06-17
1_2019-06-17 01:45:00,1,0.0,0.0,0.0,0.0,0.0,01:45:00,2019-06-17
1_2019-06-17 18:00:00,1,0.0,0.0,0.0,0.0,0.0,18:00:00,2019-06-17
1_2019-06-17 05:15:00,1,0.0,0.0,0.0,0.0,0.0,05:15:00,2019-06-17
1_2019-06-18 09:00:00,1,0.0,0.0,0.0,0.0,0.0,09:00:00,2019-06-18
1_2019-06-18 22:15:00,1,0.0,0.0,0.0,0.0,0.0,22:15:00,2019-06-18
1_2019-06-18 04:15:00,1,0.0,0.0,0.0,0.0,0.0,04:15:00,2019-06-18
1_2019-06-18 08:00:00,1,0.0,0.0,0.0,0.0,0.0,08:00:00,2019-06-18
1_2019-06-18 07:15:00,1,0.0,0.0,0.0,0.0,0.0,07:15:00,2019-06-18
1_2019-06-18 02:45:00,1,0.0,0.0,0.0,0.0,0.0,02:45:00,2019-06-18
1_2019-06-18 08:30:00,1,0.0,0.0,0.0,0.0,0.0,08:30:00,2019-06-18
1_2019-06-18 10:45:00,1,0.0,0.0,0.0,0.0,0.0,10:45:00,2019-06-18
1_2019-06-18 14:00:00,1,0.0,0.0,0.0,0.0,0.0,14:00:00,2019-06-18
1_2019-06-18 12:30:00,1,0.0,0.0,0.0,0.0,0.0,12:30:00,2019-06-18
1_2019-06-18 12:45:00,1,0.0,0.0,0.0,0.0,0.0,12:45:00,2019-06-18
1_2019-06-18 21:15:00,1,0.0,0.0,0.0,0.0,0.0,21:15:00,2019-06-18
1_2019-06-18 07:30:00,1,0.0,0.0,0.0,0.0,0.0,07:30:00,2019-06-18
1_2019-06-18 00:30:00,1,0.0,0.0,0.0,0.0,0.0,00:30:00,2019-06-18
1_2019-06-18 21:30:00,1,0.0,0.0,0.0,0.0,0.0,21:30:00,2019-06-18
1_2019-06-18 15:45:00,1,0.0,0.0,0.0,0.0,0.0,15:45:00,2019-06-18
1_2019-06-18 19:00:00,1,0.0,0.0,0.0,0.0,0.0,19:00:00,2019-06-18
1_2019-06-18 17:15:00,1,0.0,0.0,0.0,0.0,0.0,17:15:00,2019-06-18
1_2019-06-18 05:30:00,1,0.0,0.0,0.0,0.0,0.0,05:30:00,2019-06-18
1_2019-06-18 11:15:00,1,0.0,0.0,0.0,0.0,0.0,11:15:00,2019-06-18
1_2019-06-18 04:00:00,1,0.0,0.0,0.0,0.0,0.0,04:00:00,2019-06-18
1_2019-06-18 14:15:00,1,0.0,0.0,0.0,0.0,0.0,14:15:00,2019-06-18
1_2019-06-18 08:15:00,1,0.0,0.0,0.0,0.0,0.0,08:15:00,2019-06-18
1_2019-06-18 03:30:00,1,0.0,0.0,0.0,0.0,0.0,03:30:00,2019-06-18
1_2019-06-18 07:00:00,1,0.0,0.0,0.0,0.0,0.0,07:00:00,2019-06-18
1_2019-06-18 19:30:00,1,0.0,0.0,0.0,0.0,0.0,19:30:00,2019-06-18
1_2019-06-18 13:15:00,1,0.0,0.0,0.0,0.0,0.0,13:15:00,2019-06-18
1_2019-06-18 14:45:00,1,0.0,0.0,0.0,0.0,0.0,14:45:00,2019-06-18
1_2019-06-18 08:45:00,1,0.0,0.0,0.0,0.0,0.0,08:45:00,2019-06-18
1_2019-06-18 18:45:00,1,0.0,0.0,0.0,0.0,0.0,18:45:00,2019-06-18
1_2019-06-18 18:15:00,1,0.0,0.0,0.0,0.0,0.0,18:15:00,2019-06-18
1_2019-06-18 13:45:00,1,0.0,0.0,0.0,0.0,0.0,13:45:00,2019-06-18
1_2019-06-18 22:30:00,1,0.0,0.0,0.0,0.0,0.0,22:30:00,2019-06-18
1_2019-06-18 05:00:00,1,0.0,0.0,0.0,0.0,0.0,05:00:00,2019-06-18
1_2019-06-18 22:00:00,1,0.0,0.0,0.0,0.0,0.0,22:00:00,2019-06-18
1_2019-06-18 21:00:00,1,0.0,0.0,0.0,0.0,0.0,21:00:00,2019-06-18
1_2019-06-18 13:00:00,1,0.0,0.0,0.0,0.0,0.0,13:00:00,2019-06-18
1_2019-06-18 05:15:00,1,0.0,0.0,0.0,0.0,0.0,05:15:00,2019-06-18
1_2019-06-18 16:45:00,1,0.0,0.0,0.0,0.0,0.0,16:45:00,2019-06-18
1_2019-06-18 03:15:00,1,0.0,0.0,0.0,0.0,0.0,03:15:00,2019-06-18
1_2019-06-18 04:30:00,1,0.0,0.0,0.0,0.0,0.0,04:30:00,2019-06-18
1_2019-06-18 19:45:00,1,0.0,0.0,0.0,0.0,0.0,19:45:00,2019-06-18
1_2019-06-18 23:00:00,1,0.0,0.0,0.0,0.0,0.0,23:00:00,2019-06-18
1_2019-06-18 06:15:00,1,0.0,0.0,0.0,0.0,0.0,06:15:00,2019-06-18
1_2019-06-18 23:15:00,1,0.0,0.0,0.0,0.0,0.0,23:15:00,2019-06-18
1_2019-06-18 02:00:00,1,0.0,0.0,0.0,0.0,0.0,02:00:00,2019-06-18
1_2019-06-18 22:45:00,1,0.0,0.0,0.0,0.0,0.0,22:45:00,2019-06-18
1_2019-06-18 16:00:00,1,0.0,0.0,0.0,0.0,0.0,16:00:00,2019-06-18
1_2019-06-18 01:30:00,1,0.0,0.0,0.0,0.0,0.0,01:30:00,2019-06-18
1_2019-06-18 15:15:00,1,0.0,0.0,0.0,0.0,0.0,15:15:00,2019-06-18
1_2019-06-18 01:00:00,1,0.0,0.0,0.0,0.0,0.0,01:00:00,2019-06-18
1_2019-06-18 09:30:00,1,0.0,0.0,0.0,0.0,0.0,09:30:00,2019-06-18
1_2019-06-18 11:30:00,1,0.0,0.0,0.0,0.0,0.0,11:30:00,2019-06-18
1_2019-06-18 23:30:00,1,0.0,0.0,0.0,0.0,0.0,23:30:00,2019-06-18
1_2019-06-18 13:30:00,1,0.0,0.0,0.0,0.0,0.0,13:30:00,2019-06-18
1_2019-06-18 17:45:00,1,0.0,0.0,0.0,0.0,0.0,17:45:00,2019-06-18
1_2019-06-18 06:30:00,1,0.0,0.0,0.0,0.0,0.0,06:30:00,2019-06-18
1_2019-06-18 11:00:00,1,0.0,0.0,0.0,0.0,0.0,11:00:00,2019-06-18
1_2019-06-18 00:45:00,1,0.0,0.0,0.0,0.0,0.0,00:45:00,2019-06-18
1_2019-06-18 21:45:00,1,0.0,0.0,0.0,0.0,0.0,21:45:00,2019-06-18
1_2019-06-18 07:45:00,1,0.0,0.0,0.0,0.0,0.0,07:45:00,2019-06-18
1_2019-06-18 03:00:00,1,0.0,0.0,0.0,0.0,0.0,03:00:00,2019-06-18
1_2019-06-18 06:45:00,1,0.0,0.0,0.0,0.0,0.0,06:45:00,2019-06-18
1_2019-06-18 17:30:00,1,0.0,0.0,0.0,0.0,0.0,17:30:00,2019-06-18
1_2019-06-18 10:00:00,1,0.0,0.0,0.0,0.0,0.0,10:00:00,2019-06-18
1_2019-06-18 17:00:00,1,0.0,0.0,0.0,0.0,0.0,17:00:00,2019-06-18
1_2019-06-18 20:00:00,1,0.0,0.0,0.0,0.0,0.0,20:00:00,2019-06-18
1_2019-06-18 11:45:00,1,0.0,0.0,0.0,0.0,0.0,11:45:00,2019-06-18
1_2019-06-18 04:45:00,1,0.0,0.0,0.0,0.0,0.0,04:45:00,2019-06-18
1_2019-06-18 20:30:00,1,0.0,0.0,0.0,0.0,0.0,20:30:00,2019-06-18
1_2019-06-18 00:00:00,1,0.0,0.0,0.0,0.0,0.0,00:00:00,2019-06-18
1_2019-06-18 16:15:00,1,0.0,0.0,0.0,0.0,0.0,16:15:00,2019-06-18
1_2019-06-18 03:45:00,1,0.0,0.0,0.0,0.0,0.0,03:45:00,2019-06-18
1_2019-06-18 19:15:00,1,0.0,0.0,0.0,0.0,0.0,19:15:00,2019-06-18
1_2019-06-18 05:45:00,1,0.0,0.0,0.0,0.0,0.0,05:45:00,2019-06-18
1_2019-06-18 06:00:00,1,0.0,0.0,0.0,0.0,0.0,06:00:00,2019-06-18
1_2019-06-18 12:15:00,1,0.0,0.0,0.0,0.0,0.0,12:15:00,2019-06-18
1_2019-06-18 20:15:00,1,0.0,0.0,0.0,0.0,0.0,20:15:00,2019-06-18
1_2019-06-18 18:30:00,1,0.0,0.0,0.0,0.0,0.0,18:30:00,2019-06-18
1_2019-06-18 02:30:00,1,0.0,0.0,0.0,0.0,0.0,02:30:00,2019-06-18
1_2019-06-18 16:30:00,1,0.0,0.0,0.0,0.0,0.0,16:30:00,2019-06-18
1_2019-06-18 12:00:00,1,0.0,0.0,0.0,0.0,0.0,12:00:00,2019-06-18
1_2019-06-18 01:15:00,1,0.0,0.0,0.0,0.0,0.0,01:15:00,2019-06-18
1_2019-06-18 18:00:00,1,0.0,0.0,0.0,0.0,0.0,18:00:00,2019-06-18
1_2019-06-18 09:15:00,1,0.0,0.0,0.0,0.0,0.0,09:15:00,2019-06-18
1_2019-06-18 10:15:00,1,0.0,0.0,0.0,0.0,0.0,10:15:00,2019-06-18
1_2019-06-18 15:00:00,1,0.0,0.0,0.0,0.0,0.0,15:00:00,2019-06-18
1_2019-06-18 01:45:00,1,0.0,0.0,0.0,0.0,0.0,01:45:00,2019-06-18
1_2019-06-18 10:30:00,1,0.0,0.0,0.0,0.0,0.0,10:30:00,2019-06-18
1_2019-06-18 00:15:00,1,0.0,0.0,0.0,0.0,0.0,00:15:00,2019-06-18
1_2019-06-18 20:45:00,1,0.0,0.0,0.0,0.0,0.0,20:45:00,2019-06-18
1_2019-06-18 15:30:00,1,0.0,0.0,0.0,0.0,0.0,15:30:00,2019-06-18
1_2019-06-18 14:30:00,1,0.0,0.0,0.0,0.0,0.0,14:30:00,2019-06-18
1_2019-06-18 09:45:00,1,0.0,0.0,0.0,0.0,0.0,09:45:00,2019-06-18
1_2019-06-18 23:45:00,1,0.0,0.0,0.0,0.0,0.0,23:45:00,2019-06-18
1_2019-06-18 02:15:00,1,0.0,0.0,0.0,0.0,0.0,02:15:00,2019-06-18
1_2019-06-19 03:30:00,1,0.0,0.0,0.0,0.0,0.0,03:30:00,2019-06-19
1_2019-06-19 16:30:00,1,0.0,0.0,0.0,0.0,0.0,16:30:00,2019-06-19
1_2019-06-19 17:30:00,1,0.0,0.0,0.0,0.0,0.0,17:30:00,2019-06-19
1_2019-06-19 10:00:00,1,0.0,0.0,0.0,0.0,0.0,10:00:00,2019-06-19
1_2019-06-19 21:15:00,1,0.0,0.0,0.0,0.0,0.0,21:15:00,2019-06-19
1_2019-06-19 23:45:00,1,0.0,0.0,0.0,0.0,0.0,23:45:00,2019-06-19
1_2019-06-19 01:30:00,1,0.0,0.0,0.0,0.0,0.0,01:30:00,2019-06-19
1_2019-06-19 12:15:00,1,0.0,0.0,0.0,0.0,0.0,12:15:00,2019-06-19
1_2019-06-19 17:15:00,1,0.0,0.0,0.0,0.0,0.0,17:15:00,2019-06-19
1_2019-06-19 06:15:00,1,0.0,0.0,0.0,0.0,0.0,06:15:00,2019-06-19
1_2019-06-19 13:45:00,1,0.0,0.0,0.0,0.0,0.0,13:45:00,2019-06-19
1_2019-06-19 05:45:00,1,0.0,0.0,0.0,0.0,0.0,05:45:00,2019-06-19
1_2019-06-19 09:15:00,1,0.0,0.0,0.0,0.0,0.0,09:15:00,2019-06-19
1_2019-06-19 21:30:00,1,0.0,0.0,0.0,0.0,0.0,21:30:00,2019-06-19
1_2019-06-19 12:45:00,1,0.0,0.0,0.0,0.0,0.0,12:45:00,2019-06-19
1_2019-06-19 02:30:00,1,0.0,0.0,0.0,0.0,0.0,02:30:00,2019-06-19
1_2019-06-19 20:30:00,1,0.0,0.0,0.0,0.0,0.0,20:30:00,2019-06-19
1_2019-06-19 16:00:00,1,0.0,0.0,0.0,0.0,0.0,16:00:00,2019-06-19
1_2019-06-19 23:15:00,1,0.0,0.0,0.0,0.0,0.0,23:15:00,2019-06-19
1_2019-06-19 08:45:00,1,0.0,0.0,0.0,0.0,0.0,08:45:00,2019-06-19
1_2019-06-19 21:45:00,1,0.0,0.0,0.0,0.0,0.0,21:45:00,2019-06-19
1_2019-06-19 02:45:00,1,0.0,0.0,0.0,0.0,0.0,02:45:00,2019-06-19
1_2019-06-19 22:30:00,1,0.0,0.0,0.0,0.0,0.0,22:30:00,2019-06-19
1_2019-06-19 05:30:00,1,0.0,0.0,0.0,0.0,0.0,05:30:00,2019-06-19
1_2019-06-19 14:00:00,1,0.0,0.0,0.0,0.0,0.0,14:00:00,2019-06-19
1_2019-06-19 09:45:00,1,0.0,0.0,0.0,0.0,0.0,09:45:00,2019-06-19
1_2019-06-19 20:15:00,1,0.0,0.0,0.0,0.0,0.0,20:15:00,2019-06-19
1_2019-06-19 08:00:00,1,0.0,0.0,0.0,0.0,0.0,08:00:00,2019-06-19
1_2019-06-19 12:30:00,1,0.0,0.0,0.0,0.0,0.0,12:30:00,2019-06-19
1_2019-06-19 14:15:00,1,0.0,0.0,0.0,0.0,0.0,14:15:00,2019-06-19
1_2019-06-19 07:00:00,1,0.0,0.0,0.0,0.0,0.0,07:00:00,2019-06-19
1_2019-06-19 08:30:00,1,0.0,0.0,0.0,0.0,0.0,08:30:00,2019-06-19
1_2019-06-19 07:30:00,1,0.0,0.0,0.0,0.0,0.0,07:30:00,2019-06-19
1_2019-06-19 08:15:00,1,0.0,0.0,0.0,0.0,0.0,08:15:00,2019-06-19
1_2019-06-19 09:00:00,1,0.0,0.0,0.0,0.0,0.0,09:00:00,2019-06-19
1_2019-06-19 02:15:00,1,0.0,0.0,0.0,0.0,0.0,02:15:00,2019-06-19
1_2019-06-19 19:00:00,1,0.0,0.0,0.0,0.0,0.0,19:00:00,2019-06-19
1_2019-06-19 01:00:00,1,0.0,0.0,0.0,0.0,0.0,01:00:00,2019-06-19
1_2019-06-19 10:30:00,1,0.0,0.0,0.0,0.0,0.0,10:30:00,2019-06-19
1_2019-06-19 15:30:00,1,0.0,0.0,0.0,0.0,0.0,15:30:00,2019-06-19
1_2019-06-19 14:30:00,1,0.0,0.0,0.0,0.0,0.0,14:30:00,2019-06-19
1_2019-06-19 18:45:00,1,0.0,0.0,0.0,0.0,0.0,18:45:00,2019-06-19
1_2019-06-19 03:45:00,1,0.0,0.0,0.0,0.0,0.0,03:45:00,2019-06-19
1_2019-06-19 04:00:00,1,0.0,0.0,0.0,0.0,0.0,04:00:00,2019-06-19
1_2019-06-19 00:00:00,1,0.0,0.0,0.0,0.0,0.0,00:00:00,2019-06-19
1_2019-06-19 20:45:00,1,0.0,0.0,0.0,0.0,0.0,20:45:00,2019-06-19
1_2019-06-19 03:00:00,1,0.0,0.0,0.0,0.0,0.0,03:00:00,2019-06-19
1_2019-06-19 13:30:00,1,0.0,0.0,0.0,0.0,0.0,13:30:00,2019-06-19
1_2019-06-19 06:45:00,1,0.0,0.0,0.0,0.0,0.0,06:45:00,2019-06-19
1_2019-06-19 06:30:00,1,0.0,0.0,0.0,0.0,0.0,06:30:00,2019-06-19
1_2019-06-19 21:00:00,1,0.0,0.0,0.0,0.0,0.0,21:00:00,2019-06-19
1_2019-06-19 15:00:00,1,0.0,0.0,0.0,0.0,0.0,15:00:00,2019-06-19
1_2019-06-19 23:30:00,1,0.0,0.0,0.0,0.0,0.0,23:30:00,2019-06-19
1_2019-06-19 07:45:00,1,0.0,0.0,0.0,0.0,0.0,07:45:00,2019-06-19
1_2019-06-19 05:15:00,1,0.0,0.0,0.0,0.0,0.0,05:15:00,2019-06-19
1_2019-06-19 10:15:00,1,0.0,0.0,0.0,0.0,0.0,10:15:00,2019-06-19
1_2019-06-19 09:30:00,1,0.0,0.0,0.0,0.0,0.0,09:30:00,2019-06-19
1_2019-06-19 19:30:00,1,0.0,0.0,0.0,0.0,0.0,19:30:00,2019-06-19
1_2019-06-19 22:00:00,1,0.0,0.0,0.0,0.0,0.0,22:00:00,2019-06-19
1_2019-06-19 18:00:00,1,0.0,0.0,0.0,0.0,0.0,18:00:00,2019-06-19
1_2019-06-19 11:15:00,1,0.0,0.0,0.0,0.0,0.0,11:15:00,2019-06-19
1_2019-06-19 19:45:00,1,0.0,0.0,0.0,0.0,0.0,19:45:00,2019-06-19
1_2019-06-19 04:15:00,1,0.0,0.0,0.0,0.0,0.0,04:15:00,2019-06-19
1_2019-06-19 00:30:00,1,0.0,0.0,0.0,0.0,0.0,00:30:00,2019-06-19
1_2019-06-19 16:45:00,1,0.0,0.0,0.0,0.0,0.0,16:45:00,2019-06-19
1_2019-06-19 12:00:00,1,0.0,0.0,0.0,0.0,0.0,12:00:00,2019-06-19
1_2019-06-19 20:00:00,1,0.0,0.0,0.0,0.0,0.0,20:00:00,2019-06-19
1_2019-06-19 06:00:00,1,0.0,0.0,0.0,0.0,0.0,06:00:00,2019-06-19
1_2019-06-19 14:45:00,1,0.0,0.0,0.0,0.0,0.0,14:45:00,2019-06-19
1_2019-06-19 03:15:00,1,0.0,0.0,0.0,0.0,0.0,03:15:00,2019-06-19
1_2019-06-19 00:45:00,1,0.0,0.0,0.0,0.0,0.0,00:45:00,2019-06-19
1_2019-06-19 13:15:00,1,0.0,0.0,0.0,0.0,0.0,13:15:00,2019-06-19
1_2019-06-19 07:15:00,1,0.0,0.0,0.0,0.0,0.0,07:15:00,2019-06-19
1_2019-06-19 18:15:00,1,0.0,0.0,0.0,0.0,0.0,18:15:00,2019-06-19
1_2019-06-19 01:15:00,1,0.0,0.0,0.0,0.0,0.0,01:15:00,2019-06-19
1_2019-06-19 00:15:00,1,0.0,0.0,0.0,0.0,0.0,00:15:00,2019-06-19
1_2019-06-19 04:45:00,1,0.0,0.0,0.0,0.0,0.0,04:45:00,2019-06-19
1_2019-06-19 17:00:00,1,0.0,0.0,0.0,0.0,0.0,17:00:00,2019-06-19
1_2019-06-19 17:45:00,1,0.0,0.0,0.0,0.0,0.0,17:45:00,2019-06-19
1_2019-06-19 11:45:00,1,0.0,0.0,0.0,0.0,0.0,11:45:00,2019-06-19
1_2019-06-19 18:30:00,1,0.0,0.0,0.0,0.0,0.0,18:30:00,2019-06-19
1_2019-06-19 23:00:00,1,0.0,0.0,0.0,0.0,0.0,23:00:00,2019-06-19
1_2019-06-19 11:30:00,1,0.0,0.0,0.0,0.0,0.0,11:30:00,2019-06-19
1_2019-06-19 16:15:00,1,0.0,0.0,0.0,0.0,0.0,16:15:00,2019-06-19
1_2019-06-19 11:00:00,1,0.0,0.0,0.0,0.0,0.0,11:00:00,2019-06-19
1_2019-06-19 15:45:00,1,0.0,0.0,0.0,0.0,0.0,15:45:00,2019-06-19
1_2019-06-19 10:45:00,1,0.0,0.0,0.0,0.0,0.0,10:45:00,2019-06-19
1_2019-06-19 04:30:00,1,0.0,0.0,0.0,0.0,0.0,04:30:00,2019-06-19
1_2019-06-19 02:00:00,1,0.0,0.0,0.0,0.0,0.0,02:00:00,2019-06-19
1_2019-06-19 22:15:00,1,0.0,0.0,0.0,0.0,0.0,22:15:00,2019-06-19
1_2019-06-19 01:45:00,1,0.0,0.0,0.0,0.0,0.0,01:45:00,2019-06-19
1_2019-06-19 13:00:00,1,0.0,0.0,0.0,0.0,0.0,13:00:00,2019-06-19
1_2019-06-19 05:00:00,1,0.0,0.0,0.0,0.0,0.0,05:00:00,2019-06-19
1_2019-06-19 19:15:00,1,0.0,0.0,0.0,0.0,0.0,19:15:00,2019-06-19
1_2019-06-19 15:15:00,1,0.0,0.0,0.0,0.0,0.0,15:15:00,2019-06-19
1_2019-06-19 22:45:00,1,0.0,0.0,0.0,0.0,0.0,22:45:00,2019-06-19
1_2019-06-20 06:45:00,1,0.0,0.0,0.0,0.0,0.0,06:45:00,2019-06-20
1_2019-06-20 11:45:00,1,0.0,0.0,0.0,0.0,0.0,11:45:00,2019-06-20
1_2019-06-20 00:45:00,1,0.0,0.0,0.0,0.0,0.0,00:45:00,2019-06-20
1_2019-06-20 15:30:00,1,0.0,0.0,0.0,0.0,0.0,15:30:00,2019-06-20
1_2019-06-20 02:30:00,1,0.0,0.0,0.0,0.0,0.0,02:30:00,2019-06-20
1_2019-06-20 19:30:00,1,0.0,0.0,0.0,0.0,0.0,19:30:00,2019-06-20
1_2019-06-20 01:30:00,1,0.0,0.0,0.0,0.0,0.0,01:30:00,2019-06-20
1_2019-06-20 06:00:00,1,0.0,0.0,0.0,0.0,0.0,06:00:00,2019-06-20
1_2019-06-20 03:00:00,1,0.0,0.0,0.0,0.0,0.0,03:00:00,2019-06-20
1_2019-06-20 22:15:00,1,0.2,2.0,6.0,6.0,6.0,22:15:00,2019-06-20
1_2019-06-20 08:30:00,1,0.0,0.0,0.0,0.0,0.0,08:30:00,2019-06-20
1_2019-06-20 20:15:00,1,0.0,0.0,0.0,0.0,0.0,20:15:00,2019-06-20
1_2019-06-20 14:00:00,1,0.0,0.0,0.0,0.0,0.0,14:00:00,2019-06-20
1_2019-06-20 20:30:00,1,0.0,0.0,0.0,0.0,0.0,20:30:00,2019-06-20
1_2019-06-20 06:15:00,1,0.0,0.0,0.0,0.0,0.0,06:15:00,2019-06-20
1_2019-06-20 05:45:00,1,0.0,0.0,0.0,0.0,0.0,05:45:00,2019-06-20
1_2019-06-20 19:45:00,1,0.0,0.0,0.0,0.0,0.0,19:45:00,2019-06-20
1_2019-06-20 05:15:00,1,0.0,0.0,0.0,0.0,0.0,05:15:00,2019-06-20
