id,geometry
88a8a06207fffff,"POLYGON((-43.322496905979 -22.9716997387576, -43.3183264212377 -22.9687034292545, -43.3192384947008 -22.9640299095429, -43.3243209800786 -22.9623527342672, -43.3284914321899 -22.965349111697, -43.3275794315652 -22.9700225964643, -43.322496905979 -22.9716997387576))"
88a8a06637fffff,"POLYGON((-43.4706378943855 -22.8702179481199, -43.4664678768368 -22.8672219863743, -43.4673786023631 -22.862542432915, -43.4724592718865 -22.8608588775722, -43.4766292545532 -22.8638549073764, -43.4757186025903 -22.8685344244532, -43.4706378943855 -22.8702179481199))"
88a8a02805fffff,"POLYGON((-43.5946866736639 -22.9166043988095, -43.5905162253833 -22.9136135324195, -43.5914260019149 -22.9089360257823, -43.5965061525405 -22.9072494231309, -43.6006765640409 -22.9102403579421, -43.5997668617076 -22.9149178269719, -43.5946866736639 -22.9166043988095))"
88a8a06125fffff,"POLYGON((-43.2071645465019 -22.9047515502663, -43.2029946964196 -22.901749667185, -43.203907601096 -22.8970729968973, -43.2089902836281 -22.8953982434795, -43.21316010285 -22.898400194113, -43.212247270412 -22.9030768306006, -43.2071645465019 -22.9047515502663))"
88a8a06549fffff,"POLYGON((-43.3906381995567 -22.8660610626531, -43.3864683107696 -22.8630627654776, -43.3873796808601 -22.8583832888716, -43.3924608665907 -22.8567021450244, -43.3966307217178 -22.859700510075, -43.395719424786 -22.8643799510861, -43.3906381995567 -22.8660610626531))"
88a8a07405fffff,"POLYGON((-43.4460437603183 -22.9964654660794, -43.4418729414356 -22.9934734426149, -43.4427840488173 -22.9888007863507, -43.4478659016248 -22.9871201896973, -43.4520366859872 -22.9901122814035, -43.4511256520741 -22.9947849015099, -43.4460437603183 -22.9964654660794))"
88a8a076b1fffff,"POLYGON((-43.5195356416731 -22.9852582242487, -43.5153648129741 -22.9822678081149, -43.5162753044422 -22.9775942737256, -43.5213565507845 -22.9759111923351, -43.5255273438422 -22.9789016768514, -43.5246169262107 -22.9835751743642, -43.5195356416731 -22.9852582242487))"
88a8a062d1fffff,"POLYGON((-43.3894775440966 -22.9452074125717, -43.3853071362852 -22.942211966482, -43.3862186295779 -22.9375367564329, -43.3913004575227 -22.9358570280584, -43.3954708316835 -22.9388525421707, -43.3945594115618 -22.9435277166234, -43.3894775440966 -22.9452074125717))"
88a8a068ddfffff,"POLYGON((-43.2083480461625 -22.8255640135961, -43.2041787144219 -22.8225592966365, -43.205091495661 -22.8178783620746, -43.2101735364263 -22.8162021782536, -43.2143428372961 -22.8192069626152, -43.2134301282833 -22.8238878633842, -43.2083480461625 -22.8255640135961))"
88a8a021ebfffff,"POLYGON((-43.7214656428181 -22.9488376487931, -43.717294893752 -22.9458514596678, -43.7182036699777 -22.9411752526449, -43.7232831204393 -22.9394852735905, -43.7274538307877 -22.9424715314813, -43.7265451294038 -22.9471476996494, -43.7214656428181 -22.9488376487931))"
88a8a07553fffff,"POLYGON((-43.4182853694518 -22.9925285897198, -43.414114611606 -22.9895356610764, -43.4150259391116 -22.9848628968832, -43.4201079511471 -22.9831830972075, -43.4242786748971 -22.9861760940246, -43.4233674207191 -22.9908488223322, -43.4182853694518 -22.9925285897198))"
88a8a070a3fffff,"POLYGON((-43.3327952251471 -23.0163851112545, -43.3286244303835 -23.0133907145464, -43.3295364850231 -23.0087195713828, -43.3346192615371 -23.0070428599685, -43.3387900235087 -23.0100373247087, -43.33787804177 -23.0147084328196, -43.3327952251471 -23.0163851112545))"
88a8a0614bfffff,"POLYGON((-43.2479519455315 -22.9394329832169, -43.2437817948441 -22.93643346738, -43.2446944222425 -22.9317585020026, -43.2497771278866 -22.9300830866582, -43.2539472470866 -22.9330826702006, -43.2530346921416 -22.9377576013703, -43.2479519455315 -22.9394329832169))"
88a8a075e1fffff,"POLYGON((-43.4112412794639 -22.955506956726, -43.4070707746065 -22.9525124818475, -43.4079821060727 -22.9478377445474, -43.4130638691245 -22.9461575179256, -43.4172343399977 -22.9491520608936, -43.416323081815 -22.9538267623824, -43.4112412794639 -22.955506956726))"
88a8a06425fffff,"POLYGON((-43.4205993163506 -22.8342516892484, -43.4164295967719 -22.8312530526883, -43.417340677949 -22.8265717543009, -43.4224214054139 -22.8248891283464, -43.4265910908786 -22.827887832786, -43.4256800830042 -22.832569095289, -43.4205993163506 -22.8342516892484))"
88a8a06f29fffff,"POLYGON((-43.2388398625673 -22.8155042989472, -43.2346705424599 -22.8125000440536, -43.2355830647137 -22.8078184464, -43.240664834708 -22.8061411377192, -43.2448341234796 -22.8091454600608, -43.2439216736046 -22.8138270236237, -43.2388398625673 -22.8155042989472))"
88a8a07683fffff,"POLYGON((-43.5260565247048 -23.0005838065221, -43.5218855882884 -22.9975941318835, -43.5227960484336 -22.992921401925, -43.527877371134 -22.9912383835354, -43.5320482718078 -22.9942281265992, -43.5311378855355 -22.9989008196159, -43.5260565247048 -23.0005838065221))"
88a8a062e7fffff,"POLYGON((-43.3432156125994 -22.9386216732599, -43.3390453142442 -22.9356247235448, -43.3399571726864 -22.9309493368781, -43.34503925656 -22.9292709350566, -43.3492095219719 -22.9322679526812, -43.3482977364654 -22.9369433042063, -43.3432156125994 -22.9386216732599))"
88a8a021c5fffff,"POLYGON((-43.7247276839036 -22.9564992708673, -43.7205568826439 -22.9535134538398, -43.7214656428181 -22.9488376487931, -43.7265451294038 -22.9471476996494, -43.7307158918953 -22.950133585464, -43.7298072065809 -22.9548093516237, -43.7247276839036 -22.9564992708673))"
88a8a039a7fffff,"POLYGON((-43.5598047119588 -22.9981448928877, -43.5556337582811 -22.9951560574401, -43.5565439383912 -22.9904830733916, -43.5616249981485 -22.9887989620513, -43.5657959155688 -22.9917878659941, -43.5648858095008 -22.9964608127706, -43.5598047119588 -22.9981448928877))"
88a8a060cdfffff,"POLYGON((-43.3394343400666 -22.9092473338122, -43.3352642406173 -22.9062492114971, -43.3361760873675 -22.9015722560222, -43.341257960669 -22.8998934579501, -43.345428027236 -22.902891648111, -43.3445162533956 -22.9075685684867, -43.3394343400666 -22.9092473338122))"
88a8a06985fffff,"POLYGON((-43.1185729446885 -22.798206237198, -43.1144039664285 -22.7951981084074, -43.1153174253042 -22.7905160758957, -43.1203997906878 -22.7888422050648, -43.124568739452 -22.7918504010121, -43.1236553523402 -22.7965324006219, -43.1185729446885 -22.798206237198))"
88a8a074c3fffff,"POLYGON((-43.5037630524215 -22.9686212410952, -43.4995923500924 -22.9656297819508, -43.5005029466094 -22.9609554068535, -43.505584171714 -22.9592725276092, -43.5097548386445 -22.9622640550705, -43.5088443158807 -22.9669383934477, -43.5037630524215 -22.9686212410952))"
88a8a075e3fffff,"POLYGON((-43.4172343399977 -22.9491520608936, -43.4130638691245 -22.9461575179256, -43.4139751427627 -22.9414824149385, -43.4190568139736 -22.9398018907769, -43.4232272507717 -22.9427965018355, -43.4223160504457 -22.9474715689536, -43.4172343399977 -22.9491520608936))"
88a8a0612dfffff,"POLYGON((-43.2104215633847 -22.912429336273, -43.2062516568658 -22.9094278200137, -43.2071645465019 -22.9047515502663, -43.212247270412 -22.9030768306006, -43.21641714602 -22.9060784144338, -43.2155043286405 -22.9107546503473, -43.2104215633847 -22.912429336273))"
88a8a02929fffff,"POLYGON((-43.5206800069154 -22.9061520670984, -43.516509697727 -22.9031587866428, -43.5174200661605 -22.8984809824231, -43.5225006699703 -22.8967964955267, -43.5266709435089 -22.8997898442196, -43.5257606488992 -22.9044676115601, -43.5206800069154 -22.9061520670984))"
88a8a07445fffff,"POLYGON((-43.4465702703443 -23.0181441600861, -43.4423993079945 -23.0151529453183, -43.4433104422889 -23.0104814598108, -43.4483924654685 -23.0088012252252, -43.4525633932877 -23.0117925082758, -43.4516523324695 -23.0164639576177, -43.4465702703443 -23.0181441600861))"
88a8a06a55fffff,"POLYGON((-43.1859201406106 -22.916124371808, -43.1817502551073 -22.9131223246161, -43.1826633462374 -22.9084463544647, -43.1877462507496 -22.9067724650879, -43.1919161057163 -22.9097745798082, -43.1910030867192 -22.9144505163652, -43.1859201406106 -22.916124371808))"
88a8a3d357fffff,"POLYGON((-43.1235379247797 -22.7483663170923, -43.1193692635168 -22.7453565296077, -43.1202826111778 -22.7406718061857, -43.1253645483355 -22.7389969031734, -43.1295331800314 -22.7420067577267, -43.1286199041484 -22.7466914482121, -43.1235379247797 -22.7483663170923))"
88a8a038b9fffff,"POLYGON((-43.652323541489 -23.0111638439245, -43.6481524252828 -23.0081780388934, -43.6490618628656 -23.0035054316471, -43.6541423421563 -23.0018186675995, -43.6583134206919 -23.0048045413556, -43.657404057619 -23.0094771104228, -43.652323541489 -23.0111638439245))"
88a8a07183fffff,"POLYGON((-43.289784981814 -23.0174559630481, -43.2856142474025 -23.014460429917, -43.2865266506374 -23.0097895149722, -43.2916097156124 -23.0081141677795, -43.2957804178893 -23.0111097688519, -43.2948680873376 -23.0157806491642, -43.289784981814 -23.0174559630481))"
88a8a06153fffff,"POLYGON((-43.2659374113318 -22.9203800469166, -43.2617673553795 -22.9173803279605, -43.2626798107668 -22.9127042625822, -43.267762249578 -22.9110279505286, -43.27193227377 -22.9140277371928, -43.2710198909228 -22.9187037681909, -43.2659374113318 -22.9203800469166))"
88a8a06895fffff,"POLYGON((-43.2045733211884 -22.7961464144848, -43.2004041895579 -22.7931405333459, -43.2013169587314 -22.7884580358126, -43.2063987873467 -22.7867814531552, -43.210567888167 -22.7897874016306, -43.209655191194 -22.7944698654154, -43.2045733211884 -22.7961464144848))"
88a8a075a7fffff,"POLYGON((-43.4074569588676 -22.9261408115391, -43.4032866522808 -22.9231451613781, -43.4041979722451 -22.9184688545634, -43.4092795255502 -22.916788233668, -43.4134497982137 -22.919783951855, -43.4125385515071 -22.9244602228999, -43.4074569588676 -22.9261408115391))"
88a8a0618dfffff,"POLYGON((-43.2741487401686 -22.8782875608213, -43.2699789473327 -22.8752865369968, -43.2708912760848 -22.8706081716531, -43.2759733251126 -22.8689308645744, -43.2801430860669 -22.8719319560445, -43.2792308298869 -22.8766102869362, -43.2741487401686 -22.8782875608213))"
88a8a074b5fffff,"POLYGON((-43.4874632199926 -22.9302843520761, -43.4832927880438 -22.9272910430579, -43.4842034625907 -22.9226146600967, -43.4892844954361 -22.9209316226978, -43.4934548922395 -22.9239249999253, -43.4925442913547 -22.9286013463308, -43.4874632199926 -22.9302843520761))"
88a8a07631fffff,"POLYGON((-43.477589478365 -23.0297354979262, -43.4734184027194 -23.0267455604281, -43.4743293008727 -23.0220745862835, -43.4794112010479 -23.0203935860958, -43.4835822416879 -23.0233835919659, -43.48267141717 -23.0280545296401, -43.477589478365 -23.0297354979262))"
88a8a02aedfffff,"POLYGON((-43.6414725444136 -22.9448133723892, -43.6373018730884 -22.9418248281213, -43.638211304902 -22.9371486771807, -43.6432913336126 -22.9354611085656, -43.6474619674405 -22.9384497214118, -43.6465526100668 -22.9431258342833, -43.6414725444136 -22.9448133723892))"
88a8a06223fffff,"POLYGON((-43.3099855303002 -22.9627101409965, -43.305815124192 -22.9597131623316, -43.3067272856919 -22.9550392062548, -43.3118097805387 -22.9533622636515, -43.315980154209 -22.9563593101993, -43.3150680654822 -22.9610332314559, -43.3099855303002 -22.9627101409965))"
88a8a062cdfffff,"POLYGON((-43.3622440860299 -22.9629513352397, -43.3580735996922 -22.9599557922604, -43.3589853391949 -22.9552816448679, -43.3640674920094 -22.9536030757755, -43.3682379451106 -22.9565986867515, -43.3673262786455 -22.9612727988117, -43.3622440860299 -22.9629513352397))"
88a8a06d4dfffff,"POLYGON((-43.2290696828556 -22.792444446131, -43.22490053138 -22.7894390939088, -43.2258130988884 -22.7847562988849, -43.2308947455601 -22.7830788900606, -43.2350638658515 -22.7860843096647, -43.2341513706671 -22.7907670706997, -43.2290696828556 -22.792444446131))"
88a8a02a31fffff,"POLYGON((-43.62623203759 -22.94987486692, -43.6220613445247 -22.9468860885642, -43.6229709092193 -22.9422102634887, -43.6280510926263 -22.9405232546773, -43.6322217484261 -22.9435121015868, -43.6313122580961 -22.9481878887425, -43.62623203759 -22.94987486692))"
88a8a0620dfffff,"POLYGON((-43.3197606891159 -22.9857183243214, -43.3155901162877 -22.9827224514723, -43.316502232031 -22.9780497002639, -43.3215848477863 -22.9763728568131, -43.3257553880248 -22.9793687976092, -43.3248433451094 -22.9840415138976, -43.3197606891159 -22.9857183243214))"
88a8a0630dfffff,"POLYGON((-43.2549871998789 -22.9764711259396, -43.2508167933201 -22.9734731491304, -43.251729417537 -22.9688001560245, -43.2568123758269 -22.9671251740006, -43.260982750787 -22.9701232186002, -43.2600701990676 -22.9747961774217, -43.2549871998789 -22.9764711259396))"
88a8a078c7fffff,"POLYGON((-43.1934697269306 -22.9748687145817, -43.1892994407208 -22.9718690051366, -43.1902125560865 -22.9671961759613, -43.1952958854889 -22.9655230899015, -43.199466141041 -22.9685228670022, -43.1985530978601 -22.9731956624956, -43.1934697269306 -22.9748687145817))"
88a8a06631fffff,"POLYGON((-43.4738972562205 -22.8778926939863, -43.4697271844156 -22.8748971010885, -43.4706378943855 -22.8702179481199, -43.4757186025903 -22.8685344244532, -43.4798886394625 -22.8715300854314, -43.4789780030743 -22.8762092019844, -43.4738972562205 -22.8778926939863))"
88a8a06027fffff,"POLYGON((-43.277926989584 -22.9076747624443, -43.2737569972434 -22.9046749080711, -43.2746693378694 -22.8999981100372, -43.2797515982498 -22.8983212008603, -43.2839215586481 -22.9013211229433, -43.2830092906201 -22.9059978864819, -43.277926989584 -22.9076747624443))"
88a8a06a57fffff,"POLYGON((-43.1919161057163 -22.9097745798082, -43.1877462507496 -22.9067724650879, -43.1886592847572 -22.902096127946, -43.1937421015811 -22.9004219391646, -43.1979119259201 -22.903424121414, -43.1969989640747 -22.9081004249042, -43.1919161057163 -22.9097745798082))"
88a8a06539fffff,"POLYGON((-43.3895892490184 -22.8226201349553, -43.3854196471583 -22.8196202312145, -43.3863309633565 -22.8149384260252, -43.3914118082832 -22.8132565601421, -43.395581376504 -22.816256531672, -43.3946701334492 -22.8209383012844, -43.3895892490184 -22.8226201349553))"
88a8a06189fffff,"POLYGON((-43.2834006466703 -22.8796110113048, -43.2792308298869 -22.8766102869362, -43.2801430860669 -22.8719319560445, -43.2852250864227 -22.8702543840531, -43.289394871183 -22.8732551760898, -43.2884826876223 -22.8779334724383, -43.2834006466703 -22.8796110113048))"
88a8a075adfffff,"POLYGON((-43.4047230029059 -22.9401677616947, -43.4005526076483 -22.9371725485216, -43.4014639699823 -22.9324970084021, -43.4065456543386 -22.9308167171893, -43.4107160157131 -22.9338119984089, -43.4098047266261 -22.9384875027832, -43.4047230029059 -22.9401677616947))"
88a8a06f21fffff,"POLYGON((-43.2355830647137 -22.8078184464, -43.2314138007915 -22.8048138256054, -43.2323263381369 -22.8001318287154, -43.237408067056 -22.7984544866652, -43.241577299693 -22.8014591748859, -43.240664834708 -22.8061411377192, -43.2355830647137 -22.8078184464))"
88a8a076b9fffff,"POLYGON((-43.5227960484336 -22.992921401925, -43.5186251658631 -22.9899313564778, -43.5195356416731 -22.9852582242487, -43.5246169262107 -22.9835751743642, -43.5287877730893 -22.9865652882152, -43.527877371134 -22.9912383835354, -43.5227960484336 -22.992921401925))"
88a8a0618bfffff,"POLYGON((-43.289394871183 -22.8732551760898, -43.2852250864227 -22.8702543840531, -43.286137285184 -22.8655756874664, -43.2912191960692 -22.8638978175057, -43.2953889487153 -22.8668986772112, -43.2944768226022 -22.8715773391972, -43.289394871183 -22.8732551760898))"
88a8a060b5fffff,"POLYGON((-43.3351307619935 -22.8581478933178, -43.3309610050095 -22.8551477968474, -43.331872813064 -22.850468108588, -43.336954305238 -22.8487885518348, -43.3411240294106 -22.8517887160441, -43.3402122942324 -22.8564683692561, -43.3351307619935 -22.8581478933178))"
88a8a079d7fffff,"POLYGON((-43.1499413140982 -22.9542091143251, -43.1457712472881 -22.9512074722887, -43.1466846807859 -22.9465337069213, -43.1517681091469 -22.9448616168297, -43.155938145967 -22.9478633263901, -43.1550247844279 -22.9525370585066, -43.1499413140982 -22.9542091143251))"
88a8a0763bfffff,"POLYGON((-43.4868425119853 -23.031044164696, -43.48267141717 -23.0280545296401, -43.4835822416879 -23.0233835919659, -43.4886640873503 -23.0217023258971, -43.4928351470185 -23.0246920293477, -43.491924396183 -23.029362930461, -43.4868425119853 -23.031044164696))"
88a8a066e7fffff,"POLYGON((-43.4918709526241 -22.858802888366, -43.4877009858892 -22.8558070912238, -43.4886115217866 -22.8511268463414, -43.4936919507629 -22.8494424351797, -43.497861882293 -22.8524383004055, -43.4969514200634 -22.857118508698, -43.4918709526241 -22.858802888366))"
88a8a0660dfffff,"POLYGON((-43.4684328775695 -22.9059613823733, -43.4642626275341 -22.9029666637849, -43.4651734223783 -22.8982890410747, -43.470254393709 -22.8966061733071, -43.4744246088922 -22.8996009600171, -43.4735138876086 -22.9042785463617, -43.4684328775695 -22.9059613823733))"
88a8a06a41fffff,"POLYGON((-43.1739277761978 -22.9288219555381, -43.1697578298945 -22.925820043401, -43.1706710352173 -22.9211448076367, -43.1757541147802 -22.9194715174777, -43.1799240307291 -22.9224734971418, -43.1790108974813 -22.9271486994263, -43.1739277761978 -22.9288219555381))"
88a8a028adfffff,"POLYGON((-43.6181130983877 -22.8694357739583, -43.6139429409618 -22.866443824931, -43.6148524570937 -22.8617636998925, -43.6199320563582 -22.8600755617038, -43.624102176652 -22.8630675791155, -43.6231927348251 -22.86774766632, -43.6181130983877 -22.8694357739583))"
88a8a02117fffff,"POLYGON((-43.7094887981948 -22.9615679105331, -43.7053179719652 -22.9585818589336, -43.7062268656972 -22.9539063784078, -43.7113065108857 -22.9522169882074, -43.7154772985788 -22.9552031085689, -43.7145684796316 -22.9598785503572, -43.7094887981948 -22.9615679105331))"
88a8a02899fffff,"POLYGON((-43.6703501230233 -22.869578489443, -43.6661799263429 -22.866587981646, -43.667089011892 -22.861907684179, -43.6721682195661 -22.8602179328459, -43.6763383783178 -22.8632085091448, -43.6754293673358 -22.8678887682634, -43.6703501230233 -22.869578489443))"
88a8a060b9fffff,"POLYGON((-43.3476401886493 -22.8671468483572, -43.3434703538573 -22.864147419118, -43.3443820737275 -22.8594681660424, -43.3494635554598 -22.8577883773667, -43.3536333572484 -22.8607878743894, -43.3527217103199 -22.8654670922928, -43.3476401886493 -22.8671468483572))"
88a8a021c3fffff,"POLYGON((-43.7399660926229 -22.9514289543148, -43.7357953169236 -22.9484433718876, -43.7367039434192 -22.9437672426651, -43.7417832706909 -22.9420767348949, -43.7459540073904 -22.9450623861342, -43.7450454558296 -22.9497384763201, -43.7399660926229 -22.9514289543148))"
88a8a038c9fffff,"POLYGON((-43.6533905526418 -23.0545028957928, -43.6492191500079 -23.0515187179494, -43.6501286410703 -23.0468484522332, -43.6552094602528 -23.0451624025402, -43.6593808251947 -23.0481466491898, -43.6584714086578 -23.0528168767147, -43.6533905526418 -23.0545028957928))"
88a8a02b03fffff,"POLYGON((-43.5679955529696 -22.9560801496315, -43.5638248686562 -22.9530899959851, -43.5647349211105 -22.9484147113538, -43.5698155838163 -22.9467296177062, -43.5739862317522 -22.9497198397882, -43.5730762533714 -22.9543950870707, -43.5679955529696 -22.9560801496315))"
88a8a0290bfffff,"POLYGON((-43.5484328007353 -22.9100759388882, -43.5442624377552 -22.9070835631231, -43.5451725845768 -22.902405869814, -43.5502530204257 -22.9007205894107, -43.5544233473321 -22.9037130334819, -43.5535132744749 -22.9083906896388, -43.5484328007353 -22.9100759388882))"
88a8a02a65fffff,"POLYGON((-43.5962811723781 -22.9816787978721, -43.5921102943454 -22.9786903622616, -43.5930201512218 -22.9740163584518, -43.5981008119208 -22.9723308278692, -43.6022716531412 -22.9753193320257, -43.6013618704865 -22.9799932982073, -43.5962811723781 -22.9816787978721))"
88a8a060adfffff,"POLYGON((-43.3171500725122 -22.8772214494664, -43.3129802176397 -22.8742215562081, -43.3138921983149 -22.8695429636973, -43.3189739610846 -22.8678642993077, -43.3231437834186 -22.8708642603026, -43.3222318755331 -22.875542817939, -43.3171500725122 -22.8772214494664))"
88a8a0294bfffff,"POLYGON((-43.5489626975112 -22.9317751437205, -43.544792191233 -22.9287835765203, -43.5457023648734 -22.9241070498901, -43.5507829708317 -22.9224221276083, -43.5549534410256 -22.9254137631565, -43.5540433413572 -22.930090252627, -43.5489626975112 -22.9317751437205))"
88a8a06725fffff,"POLYGON((-43.3786527079098 -22.8787801827351, -43.3744827520753 -22.8757820213071, -43.3753942376097 -22.8711032743707, -43.3804756058893 -22.8694227243299, -43.3846455282455 -22.8724209536311, -43.3837341158122 -22.8770996650884, -43.3786527079098 -22.8787801827351))"
88a8a0752bfffff,"POLYGON((-43.3780146817241 -22.9796044366741, -43.3738440633489 -22.9766099329087, -43.3747556990744 -22.9719366242258, -43.3798378800656 -22.9702578547862, -43.3840084649616 -22.9732524266136, -43.3830969023573 -22.977925699807, -43.3780146817241 -22.9796044366741))"
88a8a02a9dfffff,"POLYGON((-43.6839296946047 -22.9219538474653, -43.6797591445442 -22.9189656342042, -43.6806681929658 -22.9142881061899, -43.685747716812 -22.9125988299101, -43.6899182287304 -22.9155871118022, -43.6890092549563 -22.9202646013316, -43.6839296946047 -22.9219538474653))"
88a8a075bbfffff,"POLYGON((-43.4412050832807 -22.9237258480395, -43.4370347492529 -22.9207310327019, -43.4379457914062 -22.916054468327, -43.4430270941717 -22.9143727553789, -43.4471973937611 -22.9173676388118, -43.4462864250352 -22.922044167086, -43.4412050832807 -22.9237258480395))"
88a8a02f0dfffff,"POLYGON((-43.704621313864 -22.8888154953523, -43.7004509692382 -22.885826636334, -43.7013597989356 -22.8811472560916, -43.7064388985272 -22.8794567735428, -43.7106092046995 -22.8824457011765, -43.7097004497453 -22.8871250427321, -43.704621313864 -22.8888154953523))"
88a8a06a93fffff,"POLYGON((-43.2426161990357 -22.8449141402509, -43.2384466791294 -22.8419110513221, -43.2393592133537 -22.8372310176079, -43.2444411950914 -22.8355541069456, -43.2486106836013 -22.8385572633877, -43.2476982217816 -22.8432372629673, -43.2426161990357 -22.8449141402509))"
88a8a062e1fffff,"POLYGON((-43.3464741231422 -22.9462932399105, -43.3423037694667 -22.9432966586936, -43.3432156125994 -22.9386216732599, -43.3482977364654 -22.9369433042063, -43.3524680571471 -22.9399399533543, -43.3515562869684 -22.9446149036132, -43.3464741231422 -22.9462932399105))"
88a8a066cbfffff,"POLYGON((-43.5261418260792 -22.8780822925586, -43.5219716958528 -22.8750881365935, -43.5228819792953 -22.8704088027971, -43.5279623191311 -22.8687236618839, -43.5321324136276 -22.8717178860451, -43.5312222040298 -22.8763971829119, -43.5261418260792 -22.8780822925586))"
88a8a0655dfffff,"POLYGON((-43.4026230946032 -22.8533392961711, -43.398453273227 -22.8503408632445, -43.3993645278041 -22.8456606575154, -43.4044455305529 -22.8439789204121, -43.4086153180875 -22.8469774212156, -43.4077041367266 -22.851657591234, -43.4026230946032 -22.8533392961711))"
88a8a02a85fffff,"POLYGON((-43.6594403493185 -22.9257204437592, -43.6552697907569 -22.9227316937516, -43.6561790469181 -22.9180544522776, -43.6612587871272 -22.9163659990441, -43.6654293079198 -22.9193548176348, -43.664520126284 -22.9240320208643, -43.6594403493185 -22.9257204437592))"
88a8a06899fffff,"POLYGON((-43.2170808800486 -22.8051627306343, -43.2129116664776 -22.8021575131747, -43.2138243484024 -22.7974754484454, -43.2189061716439 -22.7957986350381, -43.2230753542127 -22.7988039198788, -43.2221627445539 -22.8034859507342, -43.2170808800486 -22.8051627306343))"
88a8a02aa9fffff,"POLYGON((-43.6501899542729 -22.9244198522507, -43.6460194108129 -22.9214307996708, -43.646928741453 -22.9167535200434, -43.6520085410859 -22.9150653311378, -43.6561790469181 -22.9180544522776, -43.6552697907569 -22.9227316937516, -43.6501899542729 -22.9244198522507))"
88a8a0744dfffff,"POLYGON((-43.4498301683965 -23.0258060874546, -43.4456591515663 -23.022815243098, -43.4465702703443 -23.0181441600861, -43.4516523324695 -23.0164639576177, -43.4558233147185 -23.0194548702782, -43.4549122694351 -23.0241259170916, -43.4498301683965 -23.0258060874546))"
88a8a06151fffff,"POLYGON((-43.2599424023954 -22.9267316913432, -43.2557723147737 -22.9237320400944, -43.2566848275155 -22.9190563412474, -43.2617673553795 -22.9173803279605, -43.2659374113318 -22.9203800469166, -43.2650249711012 -22.9250557114408, -43.2599424023954 -22.9267316913432))"
88a8a078e5fffff,"POLYGON((-43.1657085577576 -22.9708862461, -43.1615383504148 -22.9678856375213, -43.1624516820508 -22.9632127078453, -43.1675351489987 -22.9615404201458, -43.1717053261087 -22.9645410963135, -43.1707920665155 -22.9692139925801, -43.1657085577576 -22.9708862461))"
88a8a076d9fffff,"POLYGON((-43.5450909610183 -23.0248717456885, -43.5409198454204 -23.0218834869914, -43.541830184603 -23.0172120015473, -43.5469115654209 -23.0155288119189, -43.551082644983 -23.0185171391276, -43.5501723797747 -23.0231885874416, -43.5450909610183 -23.0248717456885))"
88a8a06663fffff,"POLYGON((-43.4591815634353 -22.9046492350554, -43.4550113329951 -22.9016542154283, -43.4559222013529 -22.8969765564434, -43.461003226649 -22.8952939533488, -43.4651734223783 -22.8982890410747, -43.4642626275341 -22.9029666637849, -43.4591815634353 -22.9046492350554))"
88a8a0741dfffff,"POLYGON((-43.4705418583345 -22.9927335689598, -43.4663710346523 -22.9897420810523, -43.4672819370495 -22.985069131349, -43.4723635895493 -22.9833877059391, -43.4765343783375 -22.9863792621351, -43.4756235495316 -22.9910521754411, -43.4705418583345 -22.9927335689598))"
88a8a02965fffff,"POLYGON((-43.5086976779859 -22.918874531976, -43.5045272977702 -22.9158813879911, -43.5054377824639 -22.9112043124053, -43.5105185736186 -22.9095204175558, -43.514688918366 -22.9125136297755, -43.5137785074387 -22.9171906685984, -43.5086976779859 -22.918874531976))"
88a8a061e5fffff,"POLYGON((-43.2496501199963 -22.8819934458199, -43.2454803442004 -22.8789918909229, -43.2463928752696 -22.8743138229525, -43.2514751096977 -22.8726373440797, -43.2556448539859 -22.8756389665766, -43.2547323953655 -22.8803170003348, -43.2496501199963 -22.8819934458199))"
88a8a074c9fffff,"POLYGON((-43.5010312672612 -22.9826423933424, -43.4968604755746 -22.9796513728766, -43.4977711145749 -22.9749777650071, -43.5028524715308 -22.9732952142866, -43.507023227859 -22.9762863030892, -43.5061126626014 -22.980959874264, -43.5010312672612 -22.9826423933424))"
88a8a069d3fffff,"POLYGON((-43.1555784952837 -22.8035388427172, -43.1514094079248 -22.8005319044416, -43.1523225794609 -22.7958500040862, -43.1574047664143 -22.7941750752626, -43.1615738237112 -22.7971820807843, -43.1606607241285 -22.8018639478719, -43.1555784952837 -22.8035388427172))"
88a8a06303fffff,"POLYGON((-43.2669781552805 -22.9637746446102, -43.2628078120099 -22.9607765322195, -43.2637203215131 -22.9561028047497, -43.2688031017433 -22.9544272240584, -43.2729734132333 -22.9574254042414, -43.2720609762854 -22.9620990973119, -43.2669781552805 -22.9637746446102))"
88a8a03811fffff,"POLYGON((-43.6288951782445 -23.0582606069543, -43.6247237690098 -23.055275890278, -43.625633467499 -23.0506059137552, -43.6307145008311 -23.0489206918491, -43.634885872747 -23.0519054772837, -43.6339762486612 -23.0565754158546, -43.6288951782445 -23.0582606069543))"
88a8a07525fffff,"POLYGON((-43.3595088712376 -22.9769718045142, -43.3553382965363 -22.9739766985205, -43.3562500783628 -22.9693033191314, -43.3613323618754 -22.9676250810322, -43.3655029033806 -22.9706202550428, -43.364591194581 -22.9752935991242, -43.3595088712376 -22.9769718045142))"
88a8a0632bfffff,"POLYGON((-43.2484717064067 -22.9611284165931, -43.2443014120345 -22.9581297038755, -43.2452140665067 -22.9534559078801, -43.250296942902 -22.9517808588081, -43.2544672057768 -22.9547796392732, -43.2535546237654 -22.9594534010512, -43.2484717064067 -22.9611284165931))"
