id_ponto_supervisionado,classe,top_50,causa_alagamento,medida_cor,eliminado,endereco_ponto_supervisionado,bairro,area_planejamento,regiao_administrativa,bacia_hidrografica,sub_bacia_hidrografica,latitude,longitude,utm_x,utm_y,geometry,projeto,data_atualizacao,ano_vigencia
9,Ponto monitorado,, ,_,2012,Rua jose dos reis (entre rua das oficinas e rio faria),Meier,3.2,XIII - Meier,G,Canal do cunha,-22.89024466,-43.29378408,675014.82871,7467616.22624,POINT(-43.29378408 -22.89024466),_,2022-01-01,2022
253,Ponto monitorado,, ,_,2012,Rio faria - trecho 3 (rua da abolicao),Abolicao,3.2,XIII - Meier,G,Canal do cunha,-22.88849326,-43.29526275,674865.368001,7467811.92077,POINT(-43.29526275 -22.88849326),_,2022-01-01,2022
173,Ponto monitorado,, ,_,2014/2015,Rio acari - trecho 4 (estrada joao paulo / av brasil),Barros filho,3.3,XXV - Pavuna,G,Rios acari/pavuna/meriti,-22.83960689,-43.35875535,668411.532103,7473299.09589,POINT(-43.35875535 -22.83960689),_,2022-01-01,2022
227,Ponto monitorado,, ,_,2012,Av barao de tefe,Saude,1,I - Portuaria,G,Micro bacia do centro,-22.89581833,-43.18467537,686201.579358,7466865.15957,POINT(-43.18467537 -22.89581833),_,2022-01-01,2022
11,Ponto monitorado,, ,_,2013,Praca da bandeira,Praca da bandeira,2.2,VIII - Tijuca,G,Canal do mangue,-22.91068148,-43.21326028,683248.91183,7465255.14895,POINT(-43.21326028 -22.91068148),_,2022-01-01,2022
232,Ponto monitorado,, ,_,<2010,Rio faria - trecho 4 (favela aguia de ouro),Inhauma,3.2,XII - Inhauma,G,Canal do cunha,-22.87697308,-43.28050311,676394.564302,7469069.98032,POINT(-43.28050311 -22.87697308),_,2022-01-01,2022
207,Ponto monitorado,, ,_,2010,Av dom helder camara entre rua cezanne e rua cachambi,Del castilho_,3.2,XII - Inhauma,G,Canal do cunha,-22.88166357,-43.27539782,676912.320711,7468544.46475,POINT(-43.27539782 -22.88166357),_,2022-01-01,2022
233,Ponto monitorado,, ,_,<2010,Rio faria - trecho 5 (favela del castilho),Inhauma,3.2,XII - Inhauma,G,Canal do cunha,-22.88043702,-43.27555861,676897.412878,7468680.47762,POINT(-43.27555861 -22.88043702),_,2022-01-01,2022
59,Ponto monitorado,, ,_,2012,Rua assuncao,Botafogo,2.1,IV -  Botafogo,G,Botafogo,-22.94402977,-43.18618444,685980.911463,7461528.25345,POINT(-43.18618444 -22.94402977),_,2022-01-01,2022
47,Ponto monitorado,, ,_,2012,Rua dagmar da fonseca,Madureira,3.3,XV - Madureira,G,Rios acari/pavuna/meriti,-22.87376902,-43.33815077,670483.595306,7469492.64086,POINT(-43.33815077 -22.87376902),_,2022-01-01,2022
251,Ponto monitorado,, ,_,<2010,Rua lima drumond,Vaz lobo_,3.3,XV - Madureira,G,Rio iraja/canal da penha,-22.86046413,-43.32223749,672133.182126,7470947.40565,POINT(-43.32223749 -22.86046413),_,2022-01-01,2022
145,Ponto monitorado,, ,_,2014/2015,Rio fontinha,Bento ribeiro,3.3,XV - Madureira,G,Rios acari/pavuna/meriti,-22.8674437,-43.35609811,668649.892596,7470213.69865,POINT(-43.35609811 -22.8674437),_,2022-01-01,2022
234,Ponto monitorado,, ,_,<2010,Rio ninguem / vala da quaxima,Madureira,3.3,XV - Madureira,G,Rios acari/pavuna/meriti,-22.87534634,-43.34404619,669876.723133,7469324.79328,POINT(-43.34404619 -22.87534634),_,2022-01-01,2022
149,Ponto monitorado,, ,_,2013,Rua oliveira figueiredo,Vaz lobo_,3.3,XV - Madureira,G,Rio iraja/canal da penha_,-22.85689162,-43.32665266,671684.597847,7471348.14156,POINT(-43.32665266 -22.85689162),_,2022-01-01,2022
51,Ponto monitorado,, ,_,2013,Rua anajas,Vaz lobo,3.3,XV - Madureira,G,Rio iraja/canal da penha,-22.85478563,-43.32679062,671673.086316,7471581.5008,POINT(-43.32679062 -22.85478563),_,2022-01-01,2022
250,Ponto monitorado,, ,_,2014/2015,Rua dos topazios,Rocha miranda,3.3,XV - Madureira,G,Rios acari/pavuna/meriti,-22.84853678,-43.34801247,669503.024632,7472297.98722,POINT(-43.34801247 -22.84853678),_,2022-01-01,2022
214,Ponto monitorado,, ,_,2010,Rua pinto teles,Campinho,3.3,XV - Madureira,G,Rios acari/pavuna/meriti,-22.88724262,-43.34747988,669509.630825,7468011.46864,POINT(-43.34747988 -22.88724262),_,2022-01-01,2022
21,Ponto monitorado,, ,_,2011,Rua quintao / rua padre manoel da nobrega,Quintino bocaiuva,3.3,XV - Madureira,G,Canal do cunha,-22.87849314,-43.31449555,672904.810197,7468941.96343,POINT(-43.31449555 -22.87849314),_,2022-01-01,2022
37,Ponto monitorado,, ,_,2014/2015,Rio anchieta,Anchieta,3.3,XXII - Anchieta,G,Rios acari/pavuna/meriti,-22.82707727,-43.40897748,663272.1417,7474742.91595,POINT(-43.40897748 -22.82707727),_,2022-01-01,2022
174,Ponto monitorado,, ,_,2014/2015,Rio acari - trecho 5 (estrada joao paulo / luis coutinho cavalcante),Guadalupe,3.3,XXII - Anchieta,G,Rios acari/pavuna/meriti,-22.84723519,-43.36698411,667557.65184,7472463.79005,POINT(-43.36698411 -22.84723519),_,2022-01-01,2022
231,Ponto monitorado,, ,_,<2010,Rio cidade vila isabel,Vila isabel,2.2,IX - Vila Isabel,G,Canal do mangue,-22.9151045,-43.25414299,679049.227012,7464815.71545,POINT(-43.25414299 -22.9151045),_,2022-01-01,2022
124,Ponto monitorado,, , ,2012,Rua da vala (major freitas),Sepetiba,5.2,XIX - Santa Cruz,S,Praia de sepetiba,-22.97775141,-43.68092997,635210.817224,7458335.48664,POINT(-43.68092997 -22.97775141),_,2022-01-01,2022
134,Ponto monitorado,, ,_,<2010,Minas / alagados,Sepetiba_,5.2,XIX - Santa Cruz,S,Praia de sepetiba,-22.97137959,-43.69711253,633558.091035,7459055.79172,POINT(-43.69711253 -22.97137959),_,2022-01-01,2022
217,Ponto monitorado,, ,_,2013,Rua luis fernando vitor filho,Santa cruz,5.3,XIX - Santa Cruz,S,Rio cacao vermelho,-22.89197217,-43.72008181,631279.785901,7467868.35047,POINT(-43.72008181 -22.89197217),_,2022-01-01,2022
235,Ponto monitorado,, ,_,,Vala (beco francisco belisario/rua dos bambus),Santa cruz,5.3,XIX - Santa Cruz,S,Rio cacao vermelho,-22.91212016,-43.68116097,635252.355096,7465602.35922,POINT(-43.68116097 -22.91212016),_,2022-01-01,2022
131,Ponto monitorado,,Foi implantada a canalizacao da vala (2-3-d-1448),_,2018/2019,Rua vieira ravasco,Santa cruz,5.3,XIX - Santa Cruz,S,Rio cacao vermelho,-22.93199497,-43.67886356,635468.226579,7463399.72077,POINT(-43.67886356 -22.93199497),_,2022-01-01,2022
252,Ponto monitorado,, ,_,<2010,Rua da fonte,Sepetiba,5.3,XIX - Santa Cruz,G,Bacia de sepetiba,-22.97912944,-43.6936991,633900.403592,7458194.62257,POINT(-43.6936991 -22.97912944),_,2022-01-01,2022
128,Ponto monitorado,, ,_,2013,Conjunto urucania,Santa cruz,5.3,XIX - Santa Cruz,S,Rio cacao vermelho,-22.9172352,-43.657497,637674.332741,7465014.073,POINT(-43.657497 -22.9172352),_,2022-01-01,2022
129,Ponto monitorado,,Foi implantado a canalizacao da vala do cesarao e canal 3 no trecho entre a cesario de melo e rua aurelina e rede de drenagem do bairro rolas. cadastro 2-3-d-1281 e 2-3-d-1448.,_,2018/2019,Vala do cesarao e afluentes (rua dos bancarios),Santa cruz,5.3,XIX - Santa Cruz,S,Rio cacao vermelho,-22.93054526,-43.659113,637495.15416,7463541.89631,POINT(-43.659113 -22.93054526),_,2022-01-01,2022
246,Ponto monitorado,, ,_,<2010,Rua prado junior,Santa cruz,5.3,XIX - Santa Cruz,S,Rio cacao vermelho,-22.92319953,-43.69962698,633347.516589,7464392.52435,POINT(-43.69962698 -22.92319953),_,2022-01-01,2022
242,Ponto monitorado,,"Foram implementados o projeto 33d1952 (vala do hospital pedro ii) e o estudo 43d125 (vala do ita), e nao houve relato recente de problemas",_,2018/2019,Favela da coreia,Santa cruz,5.3,XIX - Santa Cruz,S,Rio cacao vermelho,-22.91223084,-43.6881748,634532.85966,7465596.53556,POINT(-43.6881748 -22.91223084),(Projeto 33D1952 / Estudo 43D125),2022-01-01,2022
248,Ponto monitorado,, ,_,2013,Comunidade sao fernando,Santa cruz,5.3,XIX - Santa Cruz,S,Rio cacao vermelho,-22.8881169,-43.71788126,631509.235845,7468293.2337,POINT(-43.71788126 -22.8881169),_,2022-01-01,2022
159,Ponto monitorado,, ,_,2018/2019,Rua marema (est de sepetiba),Sepetiba_,5.3,XIX - Santa Cruz,S,Praia de sepetiba,-22.96803029,-43.70517924,632734.349773,7459433.94149,POINT(-43.70517924 -22.96803029),_,2022-01-01,2022
158,Ponto monitorado,, ,_,2018/2019,Rio piai (estrada velha do piai),Sepetiba_,5.3,XIX - Santa Cruz,S,Rio piai,-22.96472977,-43.6876004,634539.873627,7459783.3702,POINT(-43.6876004 -22.96472977),_,2022-01-01,2022
120,Ponto monitorado,, ,_,2013,Rio grota funda (rua teodureto de camargo),Guaratiba_,5.2,XXVI - Guaratiba,S,Rio portinho,-23.00854085,-43.53733462,649898.133618,7454786.79746,POINT(-43.53733462 -23.00854085),_,2022-01-01,2022
157,Ponto monitorado,, ,_,2018/2019,Rua soldado prim canes (canal 1 - vilamar de guaratiba),Pedra de guaratiba,5.2,XXVI - Guaratiba,S,Rio cabucu piraque,-22.99431051,-43.62732691,640688.945497,7456451.63414,POINT(-43.62732691 -22.99431051),_,2022-01-01,2022
140,Ponto monitorado,, ,_,2018/2019,Rua rufina nogueira e adjacencias,Guaratiba,5.2,XXVI - Guaratiba,S,Rio cabucu piraque,-22.94862545,-43.60185319,643348.357857,7461485.32383,POINT(-43.60185319 -22.94862545),_,2022-01-01,2022
243,Ponto monitorado,, ,_,<2010,Caminho da pedreira,Guaratiba,5.2,XXVI - Guaratiba,S,Rio cabucu piraque,-22.97044343,-43.58825784,644719.226359,7459056.24659,POINT(-43.58825784 -22.97044343),_,2022-01-01,2022
98,Ponto monitorado,, ,_,2013,Rio banca da velha (estrada do pau ferro),Pechincha_,4,XVI - Jacarepagua,J,Rio grande,-22.92694504,-43.34397427,669819.820778,7463611.14543,POINT(-43.34397427 -22.92694504),_,2022-01-01,2022
186,Ponto monitorado,, ,_,2011,Rua marques de jacarepagua / rio tingui,Taquara,4,XVI - Jacarepagua,J,Rio grande,-22.92581738,-43.36301876,667867.88841,7463757.88397,POINT(-43.36301876 -22.92581738),_,2022-01-01,2022
215,Ponto monitorado,, ,_,2010,Ruas capitao machado / capitao menezes / dr bernardino,Praca seca,4,XVI - Jacarepagua,G,Rios acari/pavuna/meriti,-22.89854781,-43.34450786,669800.474632,7466756.21276,POINT(-43.34450786 -22.89854781),_,2022-01-01,2022
185,Ponto monitorado,,"Apesar de tratar-se de ponto baixo, o local nao tem apresentado problema recente, apos a conlusao de trechos das obras do rio tindiba.",_,2018/2019,Rio covanca (ruas andre rocha e nelson cardoso),Taquara,4,XVI - Jacarepagua,J,Rio grande,-22.91825661,-43.36422225,667753.762225,7464596.46439,POINT(-43.36422225 -22.91825661),_,2022-01-01,2022
188,Ponto monitorado,,Ponto solucionado com a realizacao das obras do rio pechincha,_,2018/2019,Rio tindiba (av dos comerciarios),Taquara,4,XVI - Jacarepagua,J,Rio grande,-22.93194578,-43.36432838,667726.015181,7463080.77931,POINT(-43.36432838 -22.93194578),_,2022-01-01,2022
191,Ponto monitorado,, ,_,2010,Rua araticum / afluente rio retiro,Jacarepagua,4,XVI - Jacarepagua,J,Rio do anil,-22.96556422,-43.32448809,671769.691086,7459312.1178,POINT(-43.32448809 -22.96556422),_,2022-01-01,2022
219,Ponto monitorado,, ,_,2013,Rua meringuava,Taquara,4,XVI - Jacarepagua,J,Rio grande,-22.9154432,-43.39034694,665077.510204,7464937.55306,POINT(-43.39034694 -22.9154432),_,2022-01-01,2022
216,Ponto monitorado,, ,_,2010,Ruas espirito santo / japura / dias vieira,Praca seca,4,XVI - Jacarepagua,G,Rios acari/pavuna/meriti,-22.89134213,-43.34390806,669870.982233,7467553.41036,POINT(-43.34390806 -22.89134213),_,2022-01-01,2022
105,Ponto monitorado,, ,_,,Avenida salvador allende,Jacarepagua,4,XVI - Jacarepagua,J,Lagoa de jacarepagua,-22.97127073,-43.40140078,663876.426508,7458768.18261,POINT(-43.40140078 -22.97127073),_,2022-01-01,2022
222,Ponto monitorado,, ,_,2012,Rio papagaio,Anil,4,XVI - Jacarepagua,J,Rio do anil,-22.95269198,-43.32828301,671396.793498,7460741.92582,POINT(-43.32828301 -22.95269198),_,2022-01-01,2022
100,Ponto monitorado,, ,_,,Rio tindiba,Praca seca,4,XVI - Jacarepagua,J,Rio grande,-22.90787837,-43.35774552,668430.925168,7465738.24831,POINT(-43.35774552 -22.90787837),_,2022-01-01,2022
223,Ponto monitorado,, ,_,2012,Rio sao francisco,Jacarepagua,4,XVI - Jacarepagua,J,Rio do anil,-22.94159179,-43.32315291,671936.904255,7461965.07736,POINT(-43.32315291 -22.94159179),_,2022-01-01,2022
200,Ponto monitorado,, ,_,2010,Rio do areal (colonia juliano moreira / comunidade entre rios),Jacarepagua,4,XVI - Jacarepagua,J,Rio guerengue,-22.94011947,-43.38964681,665119.399138,7462204.3783,POINT(-43.38964681 -22.94011947),_,2022-01-01,2022
189,Ponto monitorado,, ,_,2012,Rua xingu / corrego panela,Freguesia,4,XVI - Jacarepagua,J,Rio do anil,-22.93988094,-43.33986073,670225.555978,7462173.97729,POINT(-43.33986073 -22.93988094),_,2022-01-01,2022
202,Ponto monitorado,, ,_,2013,Rua edgar werneck / av geremario dantas,Freguesia,4,XVI - Jacarepagua,J,Rio grande,-22.93584943,-43.35135122,669052.135632,7462633.65661,POINT(-43.35135122 -22.93584943),_,2022-01-01,2022
106,Ponto monitorado,,"Ainda com problema, porem abrangido na descricao do pc 108",_,2012,Favela rio das pedras (av eng souza filho),Jacarepagua,4,XVI - Jacarepagua,J,Rio das pedras,-22.97434971,-43.3315011,671039.531498,7458347.47209,POINT(-43.3315011 -22.97434971),_,2022-01-01,2022
218,Ponto monitorado,, ,_,2010,Estrada da soca,Taquara,4,XVI - Jacarepagua,J,Rio grande,-22.9169884,-43.38555721,665566.932685,7464761.06974,POINT(-43.38555721 -22.9169884),_,2022-01-01,2022
110,Ponto monitorado,,"O local nao tem apresentado problema recente, apos a conclusao das obras rio pechincha",_,2018/2019,Rio pechincha / praca barro vermelho,Pechincha,4,XVI - Jacarepagua,J,Rio grande,-22.92415923,-43.35847035,668336.453898,7463936.29123,POINT(-43.35847035 -22.92415923),_,2022-01-01,2022
199,Ponto monitorado,, ,_,2010,Estrada mapua / gazeta da noite,Taquara,4,XVI - Jacarepagua,J,Rio guerengue,-22.92616916,-43.38488948,665624.259822,7463743.73686,POINT(-43.38488948 -22.92616916),_,2022-01-01,2022
193,Ponto monitorado,, ,_,2012,Rio pavuninha / comunidade asa branca,Jacarepagua,4,XVI - Jacarepagua,J,Lagoa de jacarepagua,-22.96385484,-43.3943982,664603.391958,7459581.50502,POINT(-43.3943982 -22.96385484),_,2022-01-01,2022
198,Ponto monitorado,, ,_,2011,Estrada da ligacao,Jacarepagua,4,XVI - Jacarepagua,J,Rio guerengue,-22.92349826,-43.39818113,664264.215849,7464054.39528,POINT(-43.39818113 -22.92349826),_,2022-01-01,2022
208,Ponto monitorado,, ,_,2012,Rio do retiro / estrada de jacarepagua,Jacarepagua,4,XVI - Jacarepagua,J,Rio do anil,-22.96449433,-43.3349235,670701.007876,7459442.76436,POINT(-43.3349235 -22.96449433),_,2022-01-01,2022
97,Ponto monitorado,, ,_,2018/2019,Rio covanca (trecho a montante da geremario dantas),Tanque,4,XVI - Jacarepagua,J,Rio grande,-22.91658872,-43.35996881,668192.107372,7464776.29158,POINT(-43.35996881 -22.91658872),_,2022-01-01,2022
96,Ponto monitorado,, ,_,2012,Rio sangrador (rua araguaia),Freguesia,4,XVI - Jacarepagua,J,Rio do anil,-22.9369051,-43.34286154,669921.518282,7462506.96914,POINT(-43.34286154 -22.9369051),_,2022-01-01,2022
194,Ponto monitorado,, ,_,2010,Rua retiro dos artistas (abrigo de idosos),Freguesia,4,XVI - Jacarepagua,J,Rio grande,-22.9380859,-43.35407104,668770.41872,7462389.13634,POINT(-43.35407104 -22.9380859),_,2022-01-01,2022
187,Ponto monitorado,,Ponto solucionado com a realizacao das obras do rio pechincha,_,2018/2019,Rio pechincha (rua samuel das neves),Pechincha,4,XVI - Jacarepagua,J,Rio grande,-22.92677033,-43.35778626,668403.391749,7463646.37946,POINT(-43.35778626 -22.92677033),_,2022-01-01,2022
168,Ponto monitorado,, ,_,2014/2015,Rua jorge sampaio,Guaratiba,5.2,XVIII - Campo Grande,S,Rio cabucu piraque,-22.94196574,-43.56163263,647479.883764,7462182.89535,POINT(-43.56163263 -22.94196574),_,2022-01-01,2022
127,Ponto monitorado,,Foi implantada rede de drenagem. cadastro 2-3-d-1131. nao foram encontrados relatos nos pontos do cor.,_,2010,Rua acaua,Cosmos,5.2,XVIII - Campo Grande,S,Rio campinho,-22.90647794,-43.61285307,642264.436006,7466162.64982,POINT(-43.61285307 -22.90647794),_,2022-01-01,2022
245,Ponto monitorado,, ,_,2014/2015,Rua jupiranga / rua botucarai,Cosmos_,5.2,XVIII - Campo Grande,S,Rio campinho,-22.88957789,-43.60680596,642902.414458,7468027.98588,POINT(-43.60680596 -22.88957789),_,2022-01-01,2022
161,Ponto monitorado,,Rede de drenagem implantada. cadastro 2-3-d-1355. nao foram encontrados relatos nos pontos do cor,_,2010,Rua pequia,Campo grande,5.2,XVIII - Campo Grande,S,Rio campinho,-22.91061835,-43.61281094,642264.436006,7465704.17687,POINT(-43.61281094 -22.91061835),_,2022-01-01,2022
177,Ponto monitorado,,Sem ocorrencias comando ate 2020,_,2018/2019,Alto cacao vermelho (trecho entre rua amoreiras e pacuare),Cosmos,5.2,XVIII - Campo Grande,S,Rio cacao vermelho,-22.91860351,-43.6150901,642022.339916,7464822.25286,POINT(-43.6150901 -22.91860351),_,2022-01-01,2022
117,Ponto monitorado,, ,_,2011,Rua viuva dantas,Campo grande_,5.2,XVIII - Campo Grande,S,Rio cabucu piraque,-22.90277783,-43.55521186,648180.9452,7466515.45264,POINT(-43.55521186 -22.90277783),_,2022-01-01,2022
39,Ponto monitorado,, ,_,2012,Rio iraja / rua anequira e joao henrique,Cordovil,3.1,XXXI - Vigario Geral,G,Rio iraja/canal da penha,-22.82596414,-43.29633777,674835.069674,7474737.17925,POINT(-43.29633777 -22.82596414),_,2022-01-01,2022
225,Ponto monitorado,, ,_,2012,Rio da cachoeira,Itanhanga,4,XXIV - Barra da Tijuca,J,Rio da cachoeira,-22.99833118,-43.30912494,673303.184938,7455665.6654,POINT(-43.30912494 -22.99833118),_,2022-01-01,2022
240,Ponto monitorado,, ,_,2014/2015,Av emb abelardo bueno (entre av salvador allende e rua cel pedro correia),Barra da tijuca,4,XXIV - Barra da Tijuca,J,Lagoa da tijuca,-22.97276823,-43.39221805,664816.128041,7458592.08053,POINT(-43.39221805 -22.97276823),_,2022-01-01,2022
116,Ponto monitorado,, ,_,,Canal do portelo,Vargem pequena,4,XXIV - Barra da Tijuca,J,Lagoa de jacarepagua,-22.99348041,-43.46119415,657720.011482,7456374.48572,POINT(-43.46119415 -22.99348041),_,2022-01-01,2022
206,Ponto monitorado,, ,_,2010,Canal do portelo (comunidade amigos do fontela),Vargem pequena,4,XXIV - Barra da Tijuca,J,Lagoa de jacarepagua,-22.99356461,-43.44539816,659339.200092,7456348.08305,POINT(-43.44539816 -22.99356461),_,2022-01-01,2022
107,Ponto monitorado,, ,_,2011,Rio muzema (estrada de jacarepagua / av eng souza filho),Itanhanga_,4,XXIV - Barra da Tijuca,J,Lagoa da tijuca,-22.99009719,-43.32051768,672145.715403,7456590.86444,POINT(-43.32051768 -22.99009719),_,2022-01-01,2022
224,Ponto monitorado,, ,_,2012,Rio itanhanga,Itanhanga,4,XXIV - Barra da Tijuca,J,Rio da cachoeira,-22.99266877,-43.30960171,673261.537876,7456293.24659,POINT(-43.30960171 -22.99266877),_,2022-01-01,2022
237,Ponto monitorado,, ,_,<2010,Rio grande (trecho cidade de deus),Cidade de deus,4,XXXIV - Cidade de Deus,J,Rio grande,-22.94930057,-43.36538281,667596.495466,7461160.27749,POINT(-43.36538281 -22.94930057),_,2022-01-01,2022
29,Ponto monitorado,,A rua possui ponto baixo e e cortada por vala afluente do canal da portuguesa. realizada vistoria e implantado mega-ralo no local em 2022.,Realizar estudo,2022,Rua eduardo nadruz,Portuguesa,3.1,XX - Ilha do Governador,G,Canal da portuguesa,-22.79912774,-43.21024811,683707.832668,7477604.37149,POINT(-43.21024811 -22.79912774),_,2022-01-01,2022
