primary_key,id_reservatorio,nome_reservatorio,data_particao,horario,altura_agua
2_2022-10-18_16:00:31+00,2,Niteroi,2022-10-18,16:00:31,0.33
2_2022-10-18_13:59:38+00,2,Niteroi,2022-10-18,13:59:38,0.29
2_2022-10-18_12:01:12+00,2,Niteroi,2022-10-18,12:01:12,0.27
2_2022-10-18_09:59:51+00,2,Niteroi,2022-10-18,09:59:51,0.31
2_2022-10-18_07:59:58+00,2,Niteroi,2022-10-18,07:59:58,0.26
2_2022-10-18_06:00:01+00,2,Niteroi,2022-10-18,06:00:01,0.24
2_2022-10-18_04:00:09+00,2,Niteroi,2022-10-18,04:00:09,0.26
2_2022-10-18_02:00:01+00,2,Niteroi,2022-10-18,02:00:01,0.31
2_2022-10-18_00:00:03+00,2,Niteroi,2022-10-18,00:00:03,0.35
2_2022-10-17_22:00:09+00,2,Niteroi,2022-10-17,22:00:09,0.32
2_2022-10-17_20:00:00+00,2,Niteroi,2022-10-17,20:00:00,0.3
2_2022-10-17_18:00:08+00,2,Niteroi,2022-10-17,18:00:08,0.27
2_2022-10-17_16:00:05+00,2,Niteroi,2022-10-17,16:00:05,0.26
2_2022-10-17_14:00:05+00,2,Niteroi,2022-10-17,14:00:05,0.27
2_2022-10-17_12:00:38+00,2,Niteroi,2022-10-17,12:00:38,0.32
2_2022-10-17_10:00:06+00,2,Niteroi,2022-10-17,10:00:06,0.29
2_2022-10-17_08:00:32+00,2,Niteroi,2022-10-17,08:00:32,0.25
2_2022-10-17_06:00:14+00,2,Niteroi,2022-10-17,06:00:14,0.28
2_2022-10-17_04:00:06+00,2,Niteroi,2022-10-17,04:00:06,0.32
2_2022-10-17_02:00:20+00,2,Niteroi,2022-10-17,02:00:20,0.37
2_2022-10-17_00:19:45+00,2,Niteroi,2022-10-17,00:19:45,0.41
2_2022-10-16_22:00:05+00,2,Niteroi,2022-10-16,22:00:05,0.41
2_2022-10-16_20:00:06+00,2,Niteroi,2022-10-16,20:00:06,0.39
2_2022-10-16_18:00:04+00,2,Niteroi,2022-10-16,18:00:04,0.36
2_2022-10-16_15:59:49+00,2,Niteroi,2022-10-16,15:59:49,0.34
2_2022-10-16_13:59:44+00,2,Niteroi,2022-10-16,13:59:44,0.31
2_2022-10-16_12:05:13+00,2,Niteroi,2022-10-16,12:05:13,0.29
2_2022-10-16_10:05:13+00,2,Niteroi,2022-10-16,10:05:13,0.26
2_2022-10-16_07:59:50+00,2,Niteroi,2022-10-16,07:59:50,0.24
2_2022-10-16_05:59:59+00,2,Niteroi,2022-10-16,05:59:59,0.22
2_2022-10-16_04:00:15+00,2,Niteroi,2022-10-16,04:00:15,0.25
2_2022-10-16_02:00:00+00,2,Niteroi,2022-10-16,02:00:00,0.3
2_2022-10-16_00:00:05+00,2,Niteroi,2022-10-16,00:00:05,0.35
2_2022-10-15_22:00:00+00,2,Niteroi,2022-10-15,22:00:00,0.32
2_2022-10-15_20:00:10+00,2,Niteroi,2022-10-15,20:00:10,0.29
2_2022-10-15_18:00:41+00,2,Niteroi,2022-10-15,18:00:41,0.27
2_2022-10-15_14:00:02+00,2,Niteroi,2022-10-15,14:00:02,0.26
2_2022-10-15_12:00:55+00,2,Niteroi,2022-10-15,12:00:55,0.3
2_2022-10-15_10:00:01+00,2,Niteroi,2022-10-15,10:00:01,0.28
2_2022-10-15_07:59:36+00,2,Niteroi,2022-10-15,07:59:36,0.26
2_2022-10-15_06:00:13+00,2,Niteroi,2022-10-15,06:00:13,0.25
2_2022-10-15_04:00:08+00,2,Niteroi,2022-10-15,04:00:08,0.3
2_2022-10-15_00:04:46+00,2,Niteroi,2022-10-15,00:04:46,0.4
2_2022-10-14_22:00:04+00,2,Niteroi,2022-10-14,22:00:04,0.44
2_2022-10-14_20:00:03+00,2,Niteroi,2022-10-14,20:00:03,0.41
2_2022-10-14_18:04:15+00,2,Niteroi,2022-10-14,18:04:15,0.39
2_2022-10-14_16:04:52+00,2,Niteroi,2022-10-14,16:04:52,0.36
2_2022-10-14_14:00:48+00,2,Niteroi,2022-10-14,14:00:48,0.33
2_2022-10-14_12:01:06+00,2,Niteroi,2022-10-14,12:01:06,0.32
2_2022-10-14_09:59:52+00,2,Niteroi,2022-10-14,09:59:52,0.27
2_2022-10-14_08:00:59+00,2,Niteroi,2022-10-14,08:00:59,0.26
2_2022-10-14_05:59:47+00,2,Niteroi,2022-10-14,05:59:47,0.26
2_2022-10-14_03:59:52+00,2,Niteroi,2022-10-14,03:59:52,0.27
2_2022-10-14_01:59:48+00,2,Niteroi,2022-10-14,01:59:48,0.33
2_2022-10-13_23:59:47+00,2,Niteroi,2022-10-13,23:59:47,0.37
2_2022-10-13_21:59:48+00,2,Niteroi,2022-10-13,21:59:48,0.35
2_2022-10-13_20:00:00+00,2,Niteroi,2022-10-13,20:00:00,0.31
2_2022-10-13_18:00:10+00,2,Niteroi,2022-10-13,18:00:10,0.27
2_2022-10-13_13:59:46+00,2,Niteroi,2022-10-13,13:59:46,0.28
2_2022-10-13_12:00:24+00,2,Niteroi,2022-10-13,12:00:24,0.26
2_2022-10-13_09:59:45+00,2,Niteroi,2022-10-13,09:59:45,0.28
2_2022-10-13_07:59:39+00,2,Niteroi,2022-10-13,07:59:39,0.28
2_2022-10-13_06:00:04+00,2,Niteroi,2022-10-13,06:00:04,0.3
2_2022-10-13_03:59:50+00,2,Niteroi,2022-10-13,03:59:50,0.34
2_2022-10-13_02:01:07+00,2,Niteroi,2022-10-13,02:01:07,0.38
2_2022-10-13_00:00:56+00,2,Niteroi,2022-10-13,00:00:56,0.43
2_2022-10-12_21:59:53+00,2,Niteroi,2022-10-12,21:59:53,0.47
2_2022-10-12_19:59:55+00,2,Niteroi,2022-10-12,19:59:55,0.44
2_2022-10-12_18:07:08+00,2,Niteroi,2022-10-12,18:07:08,0.42
2_2022-10-12_16:01:28+00,2,Niteroi,2022-10-12,16:01:28,0.4
2_2022-10-12_13:59:25+00,2,Niteroi,2022-10-12,13:59:25,0.37
2_2022-10-12_11:59:45+00,2,Niteroi,2022-10-12,11:59:45,0.36
2_2022-10-12_10:03:07+00,2,Niteroi,2022-10-12,10:03:07,0.32
2_2022-10-12_08:00:46+00,2,Niteroi,2022-10-12,08:00:46,0.28
2_2022-10-12_06:00:18+00,2,Niteroi,2022-10-12,06:00:18,0.26
2_2022-10-12_03:59:50+00,2,Niteroi,2022-10-12,03:59:50,0.3
2_2022-10-12_02:00:44+00,2,Niteroi,2022-10-12,02:00:44,0.34
2_2022-10-11_23:59:46+00,2,Niteroi,2022-10-11,23:59:46,0.38
2_2022-10-11_22:01:50+00,2,Niteroi,2022-10-11,22:01:50,0.36
2_2022-10-11_19:59:56+00,2,Niteroi,2022-10-11,19:59:56,0.33
2_2022-10-11_17:59:48+00,2,Niteroi,2022-10-11,17:59:48,0.29
2_2022-10-11_15:59:59+00,2,Niteroi,2022-10-11,15:59:59,0.27
2_2022-10-11_13:59:51+00,2,Niteroi,2022-10-11,13:59:51,0.28
2_2022-10-11_12:00:16+00,2,Niteroi,2022-10-11,12:00:16,0.28
2_2022-10-11_09:59:55+00,2,Niteroi,2022-10-11,09:59:55,0.28
2_2022-10-11_08:00:54+00,2,Niteroi,2022-10-11,08:00:54,0.29
2_2022-10-11_05:59:49+00,2,Niteroi,2022-10-11,05:59:49,0.29
2_2022-10-11_03:59:51+00,2,Niteroi,2022-10-11,03:59:51,0.29
2_2022-10-11_02:00:37+00,2,Niteroi,2022-10-11,02:00:37,0.34
2_2022-10-10_23:59:48+00,2,Niteroi,2022-10-10,23:59:48,0.38
2_2022-10-10_22:00:38+00,2,Niteroi,2022-10-10,22:00:38,0.39
2_2022-10-10_20:00:08+00,2,Niteroi,2022-10-10,20:00:08,0.36
2_2022-10-10_18:05:38+00,2,Niteroi,2022-10-10,18:05:38,0.31
2_2022-10-10_15:59:31+00,2,Niteroi,2022-10-10,15:59:31,0.27
2_2022-10-10_12:00:47+00,2,Niteroi,2022-10-10,12:00:47,0.28
2_2022-10-10_10:10:40+00,2,Niteroi,2022-10-10,10:10:40,0.29
2_2022-10-10_08:03:33+00,2,Niteroi,2022-10-10,08:03:33,0.28
2_2022-10-10_06:00:20+00,2,Niteroi,2022-10-10,06:00:20,0.26
2_2022-10-10_03:59:49+00,2,Niteroi,2022-10-10,03:59:49,0.25
2_2022-10-10_01:59:48+00,2,Niteroi,2022-10-10,01:59:48,0.31
2_2022-10-09_23:59:54+00,2,Niteroi,2022-10-09,23:59:54,0.36
2_2022-10-09_22:00:12+00,2,Niteroi,2022-10-09,22:00:12,0.34
2_2022-10-09_19:59:56+00,2,Niteroi,2022-10-09,19:59:56,0.33
2_2022-10-09_17:59:47+00,2,Niteroi,2022-10-09,17:59:47,0.29
2_2022-10-09_15:59:49+00,2,Niteroi,2022-10-09,15:59:49,0.3
2_2022-10-09_13:59:49+00,2,Niteroi,2022-10-09,13:59:49,0.36
2_2022-10-09_12:00:21+00,2,Niteroi,2022-10-09,12:00:21,0.33
2_2022-10-09_09:59:49+00,2,Niteroi,2022-10-09,09:59:49,0.28
2_2022-10-09_07:59:46+00,2,Niteroi,2022-10-09,07:59:46,0.28
2_2022-10-09_05:59:52+00,2,Niteroi,2022-10-09,05:59:52,0.31
2_2022-10-09_04:00:20+00,2,Niteroi,2022-10-09,04:00:20,0.36
2_2022-10-08_23:59:58+00,2,Niteroi,2022-10-08,23:59:58,0.46
2_2022-10-08_22:00:14+00,2,Niteroi,2022-10-08,22:00:14,0.5
2_2022-10-08_19:59:56+00,2,Niteroi,2022-10-08,19:59:56,0.47
2_2022-10-08_17:59:58+00,2,Niteroi,2022-10-08,17:59:58,0.44
2_2022-10-08_16:02:03+00,2,Niteroi,2022-10-08,16:02:03,0.42
2_2022-10-08_13:59:37+00,2,Niteroi,2022-10-08,13:59:37,0.4
2_2022-10-08_12:04:20+00,2,Niteroi,2022-10-08,12:04:20,0.37
2_2022-10-08_10:04:17+00,2,Niteroi,2022-10-08,10:04:17,0.34
2_2022-10-08_08:06:59+00,2,Niteroi,2022-10-08,08:06:59,0.3
2_2022-10-08_06:00:03+00,2,Niteroi,2022-10-08,06:00:03,0.26
2_2022-10-08_03:59:57+00,2,Niteroi,2022-10-08,03:59:57,0.27
2_2022-10-08_01:59:46+00,2,Niteroi,2022-10-08,01:59:46,0.32
2_2022-10-07_23:59:48+00,2,Niteroi,2022-10-07,23:59:48,0.38
2_2022-10-07_21:59:58+00,2,Niteroi,2022-10-07,21:59:58,0.38
2_2022-10-07_19:59:46+00,2,Niteroi,2022-10-07,19:59:46,0.35
2_2022-10-07_17:59:45+00,2,Niteroi,2022-10-07,17:59:45,0.31
2_2022-10-07_15:59:57+00,2,Niteroi,2022-10-07,15:59:57,0.28
2_2022-10-07_13:59:59+00,2,Niteroi,2022-10-07,13:59:59,0.3
2_2022-10-07_11:59:53+00,2,Niteroi,2022-10-07,11:59:53,0.3
2_2022-10-07_11:35:25+00,2,Niteroi,2022-10-07,11:35:25,
2_2022-10-07_09:59:46+00,2,Niteroi,2022-10-07,09:59:46,0.28
2_2022-10-07_07:59:49+00,2,Niteroi,2022-10-07,07:59:49,0.31
2_2022-10-07_06:00:40+00,2,Niteroi,2022-10-07,06:00:40,0.27
2_2022-10-07_02:01:09+00,2,Niteroi,2022-10-07,02:01:09,0.29
2_2022-10-07_00:00:01+00,2,Niteroi,2022-10-07,00:00:01,0.34
2_2022-10-06_21:59:50+00,2,Niteroi,2022-10-06,21:59:50,0.39
2_2022-10-06_20:00:13+00,2,Niteroi,2022-10-06,20:00:13,0.36
2_2022-10-06_18:00:50+00,2,Niteroi,2022-10-06,18:00:50,0.33
2_2022-10-06_16:01:46+00,2,Niteroi,2022-10-06,16:01:46,0.27
2_2022-10-06_14:10:09+00,2,Niteroi,2022-10-06,14:10:09,0.28
2_2022-10-06_12:00:45+00,2,Niteroi,2022-10-06,12:00:45,0.28
2_2022-10-06_10:04:04+00,2,Niteroi,2022-10-06,10:04:04,0.27
2_2022-10-06_08:00:21+00,2,Niteroi,2022-10-06,08:00:21,0.27
2_2022-10-06_05:59:46+00,2,Niteroi,2022-10-06,05:59:46,0.25
2_2022-10-06_03:59:48+00,2,Niteroi,2022-10-06,03:59:48,0.25
2_2022-10-06_01:59:49+00,2,Niteroi,2022-10-06,01:59:49,0.3
2_2022-10-05_23:59:53+00,2,Niteroi,2022-10-05,23:59:53,0.35
2_2022-10-05_21:59:46+00,2,Niteroi,2022-10-05,21:59:46,0.35
2_2022-10-05_19:59:48+00,2,Niteroi,2022-10-05,19:59:48,0.32
2_2022-10-05_17:59:55+00,2,Niteroi,2022-10-05,17:59:55,270.0
2_2022-10-05_17:39:51+00,2,Niteroi,2022-10-05,17:39:51,20.0
2_2022-10-05_15:59:49+00,2,Niteroi,2022-10-05,15:59:49,0.27
2_2022-10-05_14:00:11+00,2,Niteroi,2022-10-05,14:00:11,0.27
2_2022-10-05_11:59:50+00,2,Niteroi,2022-10-05,11:59:50,0.32
2_2022-10-05_09:59:50+00,2,Niteroi,2022-10-05,09:59:50,0.3
2_2022-10-05_08:00:28+00,2,Niteroi,2022-10-05,08:00:28,
2_2022-10-05_06:00:46+00,2,Niteroi,2022-10-05,06:00:46,0.3
2_2022-10-05_04:00:48+00,2,Niteroi,2022-10-05,04:00:48,0.35
2_2022-10-05_02:00:10+00,2,Niteroi,2022-10-05,02:00:10,0.39
2_2022-10-04_22:00:17+00,2,Niteroi,2022-10-04,22:00:17,0.47
2_2022-10-04_20:00:25+00,2,Niteroi,2022-10-04,20:00:25,0.44
2_2022-10-04_18:00:41+00,2,Niteroi,2022-10-04,18:00:41,0.42
2_2022-10-04_15:59:28+00,2,Niteroi,2022-10-04,15:59:28,0.39
2_2022-10-04_13:59:50+00,2,Niteroi,2022-10-04,13:59:50,0.37
2_2022-10-04_11:59:36+00,2,Niteroi,2022-10-04,11:59:36,0.33
2_2022-10-04_10:07:47+00,2,Niteroi,2022-10-04,10:07:47,0.29
2_2022-10-04_07:59:54+00,2,Niteroi,2022-10-04,07:59:54,0.29
2_2022-10-04_05:59:50+00,2,Niteroi,2022-10-04,05:59:50,0.25
2_2022-10-04_03:59:50+00,2,Niteroi,2022-10-04,03:59:50,0.31
2_2022-10-04_01:59:52+00,2,Niteroi,2022-10-04,01:59:52,0.35
2_2022-10-03_23:59:47+00,2,Niteroi,2022-10-03,23:59:47,0.37
2_2022-10-03_22:00:09+00,2,Niteroi,2022-10-03,22:00:09,0.34
2_2022-10-03_19:59:53+00,2,Niteroi,2022-10-03,19:59:53,0.31
2_2022-10-03_18:00:20+00,2,Niteroi,2022-10-03,18:00:20,0.26
2_2022-10-03_15:59:55+00,2,Niteroi,2022-10-03,15:59:55,0.27
2_2022-10-03_13:59:47+00,2,Niteroi,2022-10-03,13:59:47,0.27
2_2022-10-03_11:59:47+00,2,Niteroi,2022-10-03,11:59:47,0.3
2_2022-10-03_09:59:46+00,2,Niteroi,2022-10-03,09:59:46,0.3
2_2022-10-03_07:59:45+00,2,Niteroi,2022-10-03,07:59:45,0.25
2_2022-10-03_05:59:54+00,2,Niteroi,2022-10-03,05:59:54,0.26
2_2022-10-03_04:00:45+00,2,Niteroi,2022-10-03,04:00:45,0.31
2_2022-10-03_02:00:34+00,2,Niteroi,2022-10-03,02:00:34,0.36
2_2022-10-03_00:14:11+00,2,Niteroi,2022-10-03,00:14:11,0.4
2_2022-10-02_22:00:34+00,2,Niteroi,2022-10-02,22:00:34,0.44
2_2022-10-02_20:00:04+00,2,Niteroi,2022-10-02,20:00:04,0.41
2_2022-10-02_18:06:32+00,2,Niteroi,2022-10-02,18:06:32,0.39
2_2022-10-02_16:04:57+00,2,Niteroi,2022-10-02,16:04:57,0.36
2_2022-10-02_14:20:11+00,2,Niteroi,2022-10-02,14:20:11,0.33
2_2022-10-02_12:00:11+00,2,Niteroi,2022-10-02,12:00:11,0.3
2_2022-10-02_09:59:50+00,2,Niteroi,2022-10-02,09:59:50,0.27
2_2022-10-02_08:00:07+00,2,Niteroi,2022-10-02,08:00:07,0.26
2_2022-10-02_06:06:19+00,2,Niteroi,2022-10-02,06:06:19,0.25
2_2022-10-02_03:59:48+00,2,Niteroi,2022-10-02,03:59:48,0.26
2_2022-10-02_01:59:47+00,2,Niteroi,2022-10-02,01:59:47,0.32
2_2022-10-01_23:59:48+00,2,Niteroi,2022-10-01,23:59:48,0.37
2_2022-10-01_21:59:54+00,2,Niteroi,2022-10-01,21:59:54,0.34
2_2022-10-01_19:59:48+00,2,Niteroi,2022-10-01,19:59:48,0.31
2_2022-10-01_18:00:00+00,2,Niteroi,2022-10-01,18:00:00,0.27
2_2022-10-01_15:59:48+00,2,Niteroi,2022-10-01,15:59:48,0.28
2_2022-10-01_13:59:57+00,2,Niteroi,2022-10-01,13:59:57,0.33
2_2022-10-01_11:59:47+00,2,Niteroi,2022-10-01,11:59:47,0.27
2_2022-10-01_09:59:48+00,2,Niteroi,2022-10-01,09:59:48,0.26
2_2022-10-01_07:59:57+00,2,Niteroi,2022-10-01,07:59:57,0.25
2_2022-10-01_06:00:56+00,2,Niteroi,2022-10-01,06:00:56,0.25
2_2022-10-01_04:00:43+00,2,Niteroi,2022-10-01,04:00:43,0.28
2_2022-10-01_02:15:11+00,2,Niteroi,2022-10-01,02:15:11,0.32
3_2022-10-31_22:01:09+00,3,Varnhagen,2022-10-31,22:01:09,1.67
3_2022-10-31_20:00:55+00,3,Varnhagen,2022-10-31,20:00:55,1.65
3_2022-10-31_18:00:58+00,3,Varnhagen,2022-10-31,18:00:58,1.621
3_2022-10-31_17:32:20+00,3,Varnhagen,2022-10-31,17:32:20,1.065
3_2022-10-31_17:17:40+00,3,Varnhagen,2022-10-31,17:17:40,0.53
3_2022-10-31_16:51:43+00,3,Varnhagen,2022-10-31,16:51:43,0.515
3_2022-10-31_16:00:47+00,3,Varnhagen,2022-10-31,16:00:47,0.493
3_2022-10-31_14:00:27+00,3,Varnhagen,2022-10-31,14:00:27,0.474
3_2022-10-31_12:00:36+00,3,Varnhagen,2022-10-31,12:00:36,0.491
3_2022-10-31_10:00:43+00,3,Varnhagen,2022-10-31,10:00:43,0.499
3_2022-10-31_08:00:32+00,3,Varnhagen,2022-10-31,08:00:32,0.497
3_2022-10-30_11:56:48+00,3,Varnhagen,2022-10-30,11:56:48,0.361
3_2022-10-30_10:01:05+00,3,Varnhagen,2022-10-30,10:01:05,0.377
3_2022-10-30_08:01:59+00,3,Varnhagen,2022-10-30,08:01:59,0.366
3_2022-10-30_06:01:12+00,3,Varnhagen,2022-10-30,06:01:12,0.35
3_2022-10-30_04:01:20+00,3,Varnhagen,2022-10-30,04:01:20,0.332
3_2022-10-30_02:01:02+00,3,Varnhagen,2022-10-30,02:01:02,
3_2022-10-30_00:01:10+00,3,Varnhagen,2022-10-30,00:01:10,0.29
3_2022-10-29_22:00:54+00,3,Varnhagen,2022-10-29,22:00:54,0.271
3_2022-10-29_20:01:12+00,3,Varnhagen,2022-10-29,20:01:12,0.245
3_2022-10-29_18:01:19+00,3,Varnhagen,2022-10-29,18:01:19,0.211
3_2022-10-29_16:00:43+00,3,Varnhagen,2022-10-29,16:00:43,0.194
3_2022-10-29_14:00:52+00,3,Varnhagen,2022-10-29,14:00:52,0.191
3_2022-10-29_12:00:33+00,3,Varnhagen,2022-10-29,12:00:33,0.197
3_2022-10-29_10:00:33+00,3,Varnhagen,2022-10-29,10:00:33,0.228
3_2022-10-29_08:00:26+00,3,Varnhagen,2022-10-29,08:00:26,0.22
3_2022-10-29_06:02:41+00,3,Varnhagen,2022-10-29,06:02:41,0.184
3_2022-10-29_04:03:24+00,3,Varnhagen,2022-10-29,04:03:24,0.175
3_2022-10-29_00:05:35+00,3,Varnhagen,2022-10-29,00:05:35,0.131
3_2022-10-28_20:10:25+00,3,Varnhagen,2022-10-28,20:10:25,0.083
3_2022-10-28_16:00:24+00,3,Varnhagen,2022-10-28,16:00:24,0.0
3_2022-10-28_14:05:11+00,3,Varnhagen,2022-10-28,14:05:11,0.0
3_2022-10-28_12:01:10+00,3,Varnhagen,2022-10-28,12:01:10,0.029
3_2022-10-28_10:03:27+00,3,Varnhagen,2022-10-28,10:03:27,0.037
3_2022-10-28_08:02:19+00,3,Varnhagen,2022-10-28,08:02:19,0.249
3_2022-10-28_06:00:53+00,3,Varnhagen,2022-10-28,06:00:53,0.02
3_2022-10-28_04:01:29+00,3,Varnhagen,2022-10-28,04:01:29,0.014
3_2022-10-28_02:00:53+00,3,Varnhagen,2022-10-28,02:00:53,0.0
3_2022-10-28_00:01:18+00,3,Varnhagen,2022-10-28,00:01:18,0.013
3_2022-10-27_22:00:58+00,3,Varnhagen,2022-10-27,22:00:58,0.0
3_2022-10-27_20:01:09+00,3,Varnhagen,2022-10-27,20:01:09,0.0
3_2022-10-27_18:00:16+00,3,Varnhagen,2022-10-27,18:00:16,0.0
3_2022-10-27_16:01:08+00,3,Varnhagen,2022-10-27,16:01:08,0.0
3_2022-10-27_14:00:24+00,3,Varnhagen,2022-10-27,14:00:24,0.0
3_2022-10-27_12:00:35+00,3,Varnhagen,2022-10-27,12:00:35,0.0
3_2022-10-27_10:00:56+00,3,Varnhagen,2022-10-27,10:00:56,0.0
3_2022-10-27_08:00:36+00,3,Varnhagen,2022-10-27,08:00:36,0.0
3_2022-10-27_06:11:02+00,3,Varnhagen,2022-10-27,06:11:02,0.0
3_2022-10-27_04:34:47+00,3,Varnhagen,2022-10-27,04:34:47,0.0
3_2022-10-27_02:02:28+00,3,Varnhagen,2022-10-27,02:02:28,0.0
3_2022-10-27_00:09:13+00,3,Varnhagen,2022-10-27,00:09:13,0.0
3_2022-10-26_22:02:33+00,3,Varnhagen,2022-10-26,22:02:33,0.0
3_2022-10-26_20:03:51+00,3,Varnhagen,2022-10-26,20:03:51,0.0
3_2022-10-26_16:00:42+00,3,Varnhagen,2022-10-26,16:00:42,0.0
3_2022-10-26_12:00:22+00,3,Varnhagen,2022-10-26,12:00:22,0.0
3_2022-10-26_08:00:07+00,3,Varnhagen,2022-10-26,08:00:07,0.0
3_2022-10-26_06:05:11+00,3,Varnhagen,2022-10-26,06:05:11,0.0
3_2022-10-26_04:07:42+00,3,Varnhagen,2022-10-26,04:07:42,0.0
3_2022-10-26_02:17:40+00,3,Varnhagen,2022-10-26,02:17:40,0.012
3_2022-10-26_00:04:51+00,3,Varnhagen,2022-10-26,00:04:51,0.038
3_2022-10-25_22:07:56+00,3,Varnhagen,2022-10-25,22:07:56,0.0
3_2022-10-25_20:08:48+00,3,Varnhagen,2022-10-25,20:08:48,0.0
3_2022-10-25_18:10:09+00,3,Varnhagen,2022-10-25,18:10:09,0.0
3_2022-10-25_16:00:15+00,3,Varnhagen,2022-10-25,16:00:15,0.0
3_2022-10-25_14:00:20+00,3,Varnhagen,2022-10-25,14:00:20,0.015
3_2022-10-25_12:00:06+00,3,Varnhagen,2022-10-25,12:00:06,0.01
3_2022-10-25_10:00:35+00,3,Varnhagen,2022-10-25,10:00:35,0.017
3_2022-10-25_07:59:54+00,3,Varnhagen,2022-10-25,07:59:54,0.009
3_2022-10-25_06:07:37+00,3,Varnhagen,2022-10-25,06:07:37,0.005
3_2022-10-25_04:02:40+00,3,Varnhagen,2022-10-25,04:02:40,0.0
3_2022-10-25_02:06:49+00,3,Varnhagen,2022-10-25,02:06:49,0.0
3_2022-10-25_00:04:47+00,3,Varnhagen,2022-10-25,00:04:47,0.0
3_2022-10-24_22:01:56+00,3,Varnhagen,2022-10-24,22:01:56,0.0
3_2022-10-24_20:00:47+00,3,Varnhagen,2022-10-24,20:00:47,0.0
3_2022-10-24_18:00:51+00,3,Varnhagen,2022-10-24,18:00:51,0.0
3_2022-10-24_16:00:14+00,3,Varnhagen,2022-10-24,16:00:14,0.0
3_2022-10-24_13:57:45+00,3,Varnhagen,2022-10-24,13:57:45,0.0
3_2022-10-24_12:00:50+00,3,Varnhagen,2022-10-24,12:00:50,0.0
3_2022-10-24_08:00:28+00,3,Varnhagen,2022-10-24,08:00:28,0.0
3_2022-10-24_06:01:00+00,3,Varnhagen,2022-10-24,06:01:00,0.0
3_2022-10-24_04:00:57+00,3,Varnhagen,2022-10-24,04:00:57,0.0
3_2022-10-24_02:01:18+00,3,Varnhagen,2022-10-24,02:01:18,0.48
3_2022-10-24_00:01:04+00,3,Varnhagen,2022-10-24,00:01:04,0.96
3_2022-10-23_22:00:59+00,3,Varnhagen,2022-10-23,22:00:59,0.82
3_2022-10-23_20:01:01+00,3,Varnhagen,2022-10-23,20:01:01,0.05
3_2022-10-23_18:00:12+00,3,Varnhagen,2022-10-23,18:00:12,0.023
3_2022-10-23_16:00:30+00,3,Varnhagen,2022-10-23,16:00:30,0.035
3_2022-10-23_14:00:23+00,3,Varnhagen,2022-10-23,14:00:23,0.075
3_2022-10-23_12:00:24+00,3,Varnhagen,2022-10-23,12:00:24,0.062
3_2022-10-23_10:00:43+00,3,Varnhagen,2022-10-23,10:00:43,0.041
3_2022-10-23_08:00:20+00,3,Varnhagen,2022-10-23,08:00:20,0.034
3_2022-10-23_02:08:27+00,3,Varnhagen,2022-10-23,02:08:27,0.078
3_2022-10-23_00:11:13+00,3,Varnhagen,2022-10-23,00:11:13,0.08
3_2022-10-22_22:15:04+00,3,Varnhagen,2022-10-22,22:15:04,0.07
3_2022-10-22_11:57:02+00,3,Varnhagen,2022-10-22,11:57:02,0.024
3_2022-10-22_10:00:34+00,3,Varnhagen,2022-10-22,10:00:34,0.05
3_2022-10-22_07:59:00+00,3,Varnhagen,2022-10-22,07:59:00,0.058
3_2022-10-22_06:01:21+00,3,Varnhagen,2022-10-22,06:01:21,0.055
3_2022-10-22_04:01:15+00,3,Varnhagen,2022-10-22,04:01:15,0.053
3_2022-10-22_02:01:12+00,3,Varnhagen,2022-10-22,02:01:12,0.03
3_2022-10-22_00:00:53+00,3,Varnhagen,2022-10-22,00:00:53,0.081
3_2022-10-21_22:00:58+00,3,Varnhagen,2022-10-21,22:00:58,0.044
3_2022-10-21_20:00:56+00,3,Varnhagen,2022-10-21,20:00:56,0.028
3_2022-10-21_18:01:05+00,3,Varnhagen,2022-10-21,18:01:05,0.015
3_2022-10-21_17:13:11+00,3,Varnhagen,2022-10-21,17:13:11,0.0
3_2022-10-21_16:00:28+00,3,Varnhagen,2022-10-21,16:00:28,0.0
3_2022-10-21_14:00:14+00,3,Varnhagen,2022-10-21,14:00:14,0.0
3_2022-10-21_12:00:13+00,3,Varnhagen,2022-10-21,12:00:13,0.0
3_2022-10-21_10:00:28+00,3,Varnhagen,2022-10-21,10:00:28,0.0
3_2022-10-21_08:00:12+00,3,Varnhagen,2022-10-21,08:00:12,0.02
3_2022-10-21_06:01:56+00,3,Varnhagen,2022-10-21,06:01:56,0.015
3_2022-10-21_04:01:03+00,3,Varnhagen,2022-10-21,04:01:03,0.0
3_2022-10-21_02:01:26+00,3,Varnhagen,2022-10-21,02:01:26,0.0
3_2022-10-21_00:01:08+00,3,Varnhagen,2022-10-21,00:01:08,0.0
3_2022-10-20_22:00:51+00,3,Varnhagen,2022-10-20,22:00:51,0.0
3_2022-10-20_20:00:50+00,3,Varnhagen,2022-10-20,20:00:50,0.0
3_2022-10-20_18:01:13+00,3,Varnhagen,2022-10-20,18:01:13,0.0
3_2022-10-20_16:00:55+00,3,Varnhagen,2022-10-20,16:00:55,0.0
3_2022-10-20_14:00:26+00,3,Varnhagen,2022-10-20,14:00:26,0.0
3_2022-10-20_12:00:34+00,3,Varnhagen,2022-10-20,12:00:34,0.0
3_2022-10-20_08:01:04+00,3,Varnhagen,2022-10-20,08:01:04,0.056
3_2022-10-20_06:01:26+00,3,Varnhagen,2022-10-20,06:01:26,0.041
